Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,211,352,18,49,2,37.02920760686803,19,0.024725274725274724,73,2250,279,191,64,320,88,NA,190,105,NA,4,1,8207.000000000002,1575,4308.000000000002,NA,2,1
1981,129,373,24,168.00000000000028,NA,NA,NA,0.041666666666666664,147,478,226,29,35.400000000000006,409,197,NA,NA,NA,NA,NA,NA,8207.000000000002,1575,4308.000000000002,NA,NA,NA
1982,277,317,180,463.4000000000001,3,72.0076048715989,44,0.09464285714285714,41,2930,276,147,154,756,129,192,253.5,165,1,20,3,8207.000000000002,1575,4308.000000000002,1,6,2
1983,72,331,44.5,150,6,3109.924784753088,25,0.14215686274509803,50,3890,281,53,1454,2520,228,NA,259,NA,NA,53,NA,8207.000000000002,1575,4308.000000000002,NA,4,NA
1984,124,291,34.5,40.7,4,360.00001762628426,0,0.04,39,766,252,215,53.400000000000006,92,37,NA,68,NA,NA,4,NA,8207.000000000002,1575,4308.000000000002,NA,4,NA
1985,49,372,40,108.2,NA,NA,NA,0.038461538461538464,184,135,188,139,21,27,49,NA,NA,NA,NA,NA,NA,8207.000000000002,1575,4308.000000000002,NA,NA,NA
1986,256,310,16,104,6,171.99999374441254,19,0.04424778761061947,38,1010,272,223,141.60000000000002,362,49,NA,148.5,141,NA,7,1,8207.000000000002,1575,4308.000000000002,NA,2,1
1987,195,262,24,40,3,33.9989393288803,0,0.13833746898263027,34,295,228,28,16,43,200,NA,NA,NA,NA,NA,NA,8207.000000000002,1575,4308.000000000002,NA,NA,NA
1988,23,370,5.1,8.12,NA,NA,NA,0.02631578947368421,115,347,255,164,19,30,91,NA,NA,NA,NA,NA,NA,8207.000000000002,1575,4308.000000000002,NA,NA,NA
1989,79,363,14,19.60000000000001,NA,NA,NA,0.043055555555555555,112,1010,251,228,13,30.5,23,NA,NA,NA,NA,NA,NA,8207.000000000002,1575,4308.000000000002,NA,NA,NA
1990,146,381,14,15.5,4,38.98597008399008,23,0.05555555555555555,216,45,165,89,16,21,76,NA,NA,NA,NA,NA,NA,8207.000000000002,1575,4308.000000000002,NA,NA,NA
1991,124,377,15,18,1,31.999371548645108,0,0.05798319327731093,187,125,190,44,19.099999999999998,38.5,146,NA,NA,NA,NA,NA,NA,8207.000000000002,1575,4308.000000000002,NA,NA,NA
1992,150,376,17,115.79999999999995,9,46.73555961814122,25,0.03125,47,33,329,205,13,30,124,NA,NA,NA,NA,NA,NA,8207.000000000002,1575,4308.000000000002,NA,NA,NA
1993,221,294,14,38,7,30.956423359278915,0,0.05703216099304119,38,683,256,106,42.5,140,150,NA,NA,NA,NA,NA,NA,8207.000000000002,1575,4308.000000000002,NA,NA,NA
1994,300,258,60.5,241.80000000000018,NA,NA,NA,0.07692307692307693,30,301,228,79,25,54,149,NA,NA,NA,NA,NA,NA,8207.000000000002,1575,4308.000000000002,NA,NA,NA
