Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,NA,247,NA,NA,NA,NA,NA,0.038461538461538464,99,5590,148,21,0,151,127,139,184,146,1,85,21,9860,87,528,1,5,2
1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,NA,268,NA,NA,7,37.02470424703491,55,0.113997113997114,110,8270,158,18,32.7,41,140,152,181,188.5,2,90,24,9860,87,528,1,5,4
1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,158,298,0,430.0000000000001,4,318.9918646014015,4,0.8305084745762712,21,601,277,NA,NA,NA,NA,NA,195.5,202,NA,92,11,9860,87,528,NA,18,4
1993,190,240,0,19.099999999999994,8,687.9940699620174,29,0.23903508771929827,94,5700,146,56,90,539,90,109,119,105,1,133,48,9860,87,528,1,7,7
1994,220,256,0,5.139999999999987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,77,NA,NA,1,NA,9860,87,528,NA,1,NA
1995,NA,316,NA,NA,12,4.501610838032725,24,0.25,140,1730,176,66,6.7,161.5,110,NA,177.5,154.5,NA,109,29,9860,87,528,NA,12,6
1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,166,327,0.005,32,4,3.5539247782827696,0,0.5727272727272728,199,235,128,29,0.04000000000000001,2.3,99,NA,121,NA,NA,7,NA,9860,87,528,NA,1,NA
1998,NA,297,NA,NA,5,129.03137834098303,14,0.47289972899729,69,2630,228,101,2.9,150,127,146,228.5,220,1,87,24,9860,87,528,1,14,8
1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,NA,316,NA,NA,3,1.2791931331378714,15,0.6666666666666666,160,49,156,71,0.03,8.1,85,NA,NA,NA,NA,NA,NA,9860,87,528,NA,NA,NA
2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,175,201,0,0,10,129.99204838404202,19,0.3291747888239116,54,11300,147,61,7.45,366,86,121.5,134.5,120,4,73,24,9860,87,528,2,6,3
2006,NA,259,NA,NA,NA,NA,NA,0.41327623126338325,21,135,238,228,0,0,10,NA,190,NA,NA,14,NA,9860,87,528,NA,4,NA
