Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,NA,358,NA,NA,2,137.99996015011985,0,0.054982817869415807,196,1370,162,68,48.2,225.5,94,112,123,112,2,34,2,7390,325,6920,1,2,1
1981,87,406,40,102,NA,NA,NA,0.04665996833516015,143,319,263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7390,325,6920,NA,NA,NA
1982,46,362,96,304,2,125.00006703755531,2,0.047619047619047616,164,4170,198,111,40,51,87,NA,159,NA,NA,51,NA,7390,325,6920,NA,6,NA
1983,209,193,198,254,NA,NA,NA,0.20914198161389172,15,2510,178,136,74,1230,42,153,131,153,1,87,1,7390,325,6920,1,6,1
1984,188,372,38,66.50000000000006,NA,NA,NA,0.048327137546468404,279,3880,93,57,154,1050,36,NA,62,NA,NA,48,NA,7390,325,6920,NA,2,NA
1985,148,350,42,157,4,114.99803088523113,0,0.04211912697559402,76,263,274,86,139.5,218.5,188,NA,NA,NA,NA,NA,NA,7390,325,6920,NA,NA,NA
1986,189,361,53,76,9,157.03560211237772,3,0.03978508800843826,195,3940,166,34,28.5,2015,132,NA,149,144,NA,26,1,7390,325,6920,NA,2,1
1987,NA,380,NA,NA,2,104.95927437854377,35,0.04979253112033195,122,281,258,74,117,227.5,184,NA,NA,NA,NA,NA,NA,7390,325,6920,NA,NA,NA
1988,110,377,1.9,3,NA,NA,NA,0.08571428571428572,80,202,297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7390,325,6920,NA,NA,NA
1989,68,327,3,3.8200000000000016,6,12.000025091848473,0,0.12658227848101267,49,299,278,168,1.27,2.5,110,NA,NA,NA,NA,NA,NA,7390,325,6920,NA,NA,NA
1990,59,336,23,56,NA,NA,NA,0.10932475884244373,73,311,263,234,2.2,3,29,NA,213,NA,NA,1,NA,7390,325,6920,NA,1,NA
