p10,p25,p50,p75,p90,metric,comid,result_type
135,174.25,202.5,226.5,251,DS_Dur_WS,14922311,observed
282,290,307.5,327.75,335,DS_Tim,14922311,observed
7.85,9.1,11,18,23,DS_Mag_50,14922311,observed
14.800000000000004,22,37.150000000000006,49.775,95.05000000000001,DS_Mag_90,14922311,observed
2,3,4,7,7.699999999999999,FA_Dur,14922311,observed
17.959937003613742,26.14419702546028,37.979915161765604,111.41950537060896,372.46363353237945,FA_Mag,14922311,observed
4,12.5,31.5,44.75,49.4,FA_Tim,14922311,observed
0.05666096134645557,0.060410976719989594,0.06666666666666667,0.07317931268949528,0.08012820512820512,SP_ROC,14922311,observed
40.5,46.25,56,72.5,76,SP_Dur,14922311,observed
207,281.75,461.5,1006.5,1305,SP_Mag,14922311,observed
229,233.75,248,259.5,271,SP_Tim,14922311,observed
68,77.25,87,127,170.5,Wet_BFL_Dur,14922311,observed
19.5,27.9,56.95,87.6,136.8,Wet_BFL_Mag_10,14922311,observed
75,119.5,176.25,300.25,340.25,Wet_BFL_Mag_50,14922311,observed
88,137.5,150.5,164,178,Wet_Tim,14922311,observed
49,65.5,93,170.5,216.99999999999997,Peak_Tim_10,14922311,observed
142.60000000000002,188,230,236,243.6,Peak_Tim_2,14922311,observed
65.5,131.5,252,265.625,269.75,Peak_Tim_5,14922311,observed
1.2,1.5,2,2,2,Peak_Dur_10,14922311,observed
2.8000000000000007,13,21,30,42.60000000000001,Peak_Dur_2,14922311,observed
1,1.5,3,4.5,5,Peak_Dur_5,14922311,observed
1425,1425,1425,1425,1425,Peak_10,14922311,observed
632,632,632,632,632,Peak_2,14922311,observed
1290,1290,1290,1290,1290,Peak_5,14922311,observed
1,1,1,1,1,Peak_Fre_10,14922311,observed
1.2000000000000002,2,3,4,5,Peak_Fre_2,14922311,observed
1,1,1,1.75,2.5,Peak_Fre_5,14922311,observed
