p10,p25,p50,p75,p90,metric,comid,result_type
105.80000000000001,125.5,156,215.5,256.4,DS_Dur_WS,22555756,observed
209,248,276,299,310,DS_Tim,22555756,observed
0.12000000000000002,0.22,0.97,2,4.380000000000001,DS_Mag_50,22555756,observed
0.6504000000000001,1.4649999999999999,2.364,5.0595,8.774000000000001,DS_Mag_90,22555756,observed
2.8000000000000003,3,4,8,9.2,FA_Dur,22555756,observed
2.184292545671734,2.735807085157843,5.29461421075658,12.324955386156718,48.380596472591535,FA_Mag,22555756,observed
3.8000000000000003,9,22,46,58.2,FA_Tim,22555756,observed
0.04138127853881278,0.047619047619047616,0.06250000000000006,0.07407407407407414,0.09523809523809532,SP_ROC,22555756,observed
44,70,97,146,163,SP_Dur,22555756,observed
15,19.3,53,140,449,SP_Mag,22555756,observed
118,142,164,189,203,SP_Tim,22555756,observed
40.8,54.5,81,136.5,168.8,Wet_BFL_Dur,22555756,observed
1.0202000000000002,2.1260000000000003,3.446,5.276,15.080000000000002,Wet_BFL_Mag_10,22555756,observed
2.4480000000000004,4.0575,6.6,12.85,36.30000000000002,Wet_BFL_Mag_50,22555756,observed
28,39,68,96,116.20000000000002,Wet_Tim,22555756,observed
89.2,100,103,129.5,133.4,Peak_Tim_10,22555756,observed
85,112.5,133.5,144,166,Peak_Tim_2,22555756,observed
84,107,121,138,147.79999999999998,Peak_Tim_5,22555756,observed
1,1,2,2,2.5999999999999996,Peak_Dur_10,22555756,observed
1,1,3,7,21,Peak_Dur_2,22555756,observed
1,1,2,6,6.9999999999999964,Peak_Dur_5,22555756,observed
775,775,775,775,775,Peak_10,22555756,observed
128,128,128,128,128,Peak_2,22555756,observed
457,457,457,457,457,Peak_5,22555756,observed
1,1,1,2,2,Peak_Fre_10,22555756,observed
1,1,2,3,4,Peak_Fre_2,22555756,observed
1,1,1,2,3,Peak_Fre_5,22555756,observed
