p10,p25,p50,p75,p90,metric,comid,result_type
148.5,162.5,175.5,186.75,192.80000000000004,DS_Dur_WS,7932193,observed
351,359,364,369,373,DS_Tim,7932193,observed
7.6209999999999996,9.6475,15.5,26,35.90000000000001,DS_Mag_50,7932193,observed
22.770000000000003,29.775,35.010000000000005,51.599999999999994,66.30000000000004,DS_Mag_90,7932193,observed
2,3,3,5.75,7,FA_Dur,7932193,observed
25.41072941359046,31.254774919603644,39.22853347984759,49.587522871739196,74.75136896749126,FA_Mag,7932193,observed
0,0.25,6.5,23.75,36.5,FA_Tim,7932193,observed
0.028991596638655432,0.03731343283582089,0.047381546134663305,0.06451612903225806,0.08172669676922543,SP_ROC,7932193,observed
24,31,47,109,127,SP_Dur,7932193,observed
98.2,146,171,396,606,SP_Mag,7932193,observed
242,255,319,331,338,SP_Tim,7932193,observed
64.1,77.75,142.5,165.75,185.2000000000001,Wet_BFL_Dur,7932193,observed
14.030000000000001,19.75,29.5,42.260000000000005,62.940000000000026,Wet_BFL_Mag_10,7932193,observed
78.14,101.5,136.5,200.25,278.45000000000016,Wet_BFL_Mag_50,7932193,observed
138.8,155.25,169.5,179.75,187.60000000000002,Wet_Tim,7932193,observed
216.2,218,233,236.5,238,Peak_Tim_10,7932193,observed
198,218,224.5,232,241,Peak_Tim_2,7932193,observed
221.2,225,233,238,250.2,Peak_Tim_5,7932193,observed
1.7999999999999998,3,12,15,15.6,Peak_Dur_10,7932193,observed
1,9,17,38,61,Peak_Dur_2,7932193,observed
1,6,12,23,27.599999999999998,Peak_Dur_5,7932193,observed
696,696,696,696,696,Peak_10,7932193,observed
308,308,308,308,308,Peak_2,7932193,observed
537,537,537,537,537,Peak_5,7932193,observed
1,1,1,2,2,Peak_Fre_10,7932193,observed
1,1,2,2,3,Peak_Fre_2,7932193,observed
1,1,1,2,2.3999999999999986,Peak_Fre_5,7932193,observed
