p10,p25,p50,p75,p90,metric,comid,result_type
155,168,204,233,258,DS_Dur_WS,8272725,observed
196,225,237,256,271,DS_Tim,8272725,observed
119,141.5,181,212.5,228,DS_Mag_50,8272725,observed
213,283.6,393.79999999999995,537.6,789.9000000000001,DS_Mag_90,8272725,observed
2,3,4,7,8.7,FA_Dur,8272725,observed
211.3621854206767,274.49935108399217,367.4990593659003,554.9959243904417,770.4954007554347,FA_Mag,8272725,observed
7.600000000000001,15.25,25,32.75,38,FA_Tim,8272725,observed
0.0380952380952381,0.0481423125794155,0.055865921787709494,0.0616822429906542,0.07664233576642336,SP_ROC,8272725,observed
28,33,40,68,97,SP_Dur,8272725,observed
2370,6150,11600,22700,28500,SP_Mag,8272725,observed
146,159,182,199,221,SP_Tim,8272725,observed
57,77,97,139,157,Wet_BFL_Dur,8272725,observed
290.8,407,642,1262,1820,Wet_BFL_Mag_10,8272725,observed
793,1720,2970,4360,6915,Wet_BFL_Mag_50,8272725,observed
44,57,67,94,117,Wet_Tim,8272725,observed
91.4,92,100,118,130.6,Peak_Tim_10,8272725,observed
78,94,115,136,142.5,Peak_Tim_2,8272725,observed
88.8,92,105,137,141.79999999999998,Peak_Tim_5,8272725,observed
1.4,2,2,2,2.5999999999999996,Peak_Dur_10,8272725,observed
1,1,4,7,9,Peak_Dur_2,8272725,observed
1,1,2,4,5.199999999999999,Peak_Dur_5,8272725,observed
68500,68500,68500,68500,68500,Peak_10,8272725,observed
34300,34300,34300,34300,34300,Peak_2,8272725,observed
55300,55300,55300,55300,55300,Peak_5,8272725,observed
1,1,1,1,1,Peak_Fre_10,8272725,observed
1,1,2,2,3,Peak_Fre_2,8272725,observed
1,1,1,1,2.1999999999999993,Peak_Fre_5,8272725,observed
