p10,p25,p50,p75,p90,metric,comid,result_type
170.7,192,199.5,211,243.1,DS_Dur_WS,8915935,observed
343.9,346.5,359.5,362.5,373.3,DS_Tim,8915935,observed
5.8919999999999995,6.5275,15.65,24,28.44,DS_Mag_50,8915935,observed
11.9,16.64,25.950000000000003,34.25,44.355999999999995,DS_Mag_90,8915935,observed
2.7,3.75,5.5,10,10.899999999999999,FA_Dur,8915935,observed
12.047641725885274,12.383325207377203,36.27548954411871,43.985152123725854,52.5075813084286,FA_Mag,8915935,observed
0.7000000000000002,1,6.5,37.25,59.9,FA_Tim,8915935,observed
0.02389489660405992,0.026073228180821702,0.03322295805739514,0.03859859906565495,0.04289225471905844,SP_ROC,8915935,observed
59.8,75.75,86.5,96.25,106.1,SP_Dur,8915935,observed
115.4,140.25,257.5,323.25,397.9000000000001,SP_Mag,8915935,observed
259.2,266.5,272,285,287,SP_Tim,8915935,observed
52.6,60,83,88.5,106.6,Wet_BFL_Dur,8915935,observed
21.236,26.35,39,69.03,85.66400000000002,Wet_BFL_Mag_10,8915935,observed
64.75,71.875,96,154.25,227.6,Wet_BFL_Mag_50,8915935,observed
163.79999999999998,186,198,205,215.2,Wet_Tim,8915935,observed
112.15000000000002,139.375,184.75,230.125,257.35,Peak_Tim_10,8915935,observed
238.25,241.75,253,259.75,261.84999999999997,Peak_Tim_2,8915935,observed
140.8,211,258,267,268.8,Peak_Tim_5,8915935,observed
2.5000000000000004,3.25,4.5,5.75,6.499999999999999,Peak_Dur_10,8915935,observed
7,9.25,24.5,38,48.5,Peak_Dur_2,8915935,observed
1.3,1.75,2.5,6,11.400000000000002,Peak_Dur_5,8915935,observed
513.2,513.2,513.2,513.2,513.2,Peak_10,8915935,observed
282.5,282.5,282.5,282.5,282.5,Peak_2,8915935,observed
460.20000000000005,460.20000000000005,460.20000000000005,460.20000000000005,460.20000000000005,Peak_5,8915935,observed
1.1,1.25,1.5,1.75,1.9,Peak_Fre_10,8915935,observed
1,1,2,3,3.0999999999999996,Peak_Fre_2,8915935,observed
1,1,1,1,1,Peak_Fre_5,8915935,observed
