p10,p25,p50,p75,p90,metric,comid,result_type
99,153,240,281,326,DS_Dur_WS,7968461,observed
163.8,215,313,339.5,351.2,DS_Tim,7968461,observed
313,523.5,543,562.75,743,DS_Mag_50,7968461,observed
321,532.1,555,689,962.9000000000001,DS_Mag_90,7968461,observed
2,2,2.5,3.5,4.4,FA_Dur,7968461,observed
940.1800889934243,1081.4520523294373,1329.9674303497893,1509.999697075847,1528.0020600821294,FA_Mag,7968461,observed
6.9,12.75,16.5,17.5,18.400000000000002,FA_Tim,7968461,observed
0.005084186298241336,0.007154011321491314,0.010241899018616975,0.022659335966691577,0.06962782984640992,SP_ROC,7968461,observed
10.4,13,22,63.5,128,SP_Dur,7968461,observed
585,664.25,2185,24850,47850,SP_Mag,7968461,observed
120,153.25,236.5,307.25,335,SP_Tim,7968461,observed
30.3,33.75,59.5,96.75,155.89999999999998,Wet_BFL_Dur,7968461,observed
308.48,515.825,526.5,565.25,819.3100000000001,Wet_BFL_Mag_10,7968461,observed
332,531.25,564.5,648,1714,Wet_BFL_Mag_50,7968461,observed
34.6,82.25,137.5,236.5,249.4,Wet_Tim,7968461,observed
96.19999999999999,102.5,120,140.75,152.9,Peak_Tim_10,7968461,observed
115.80000000000001,139.25,154,188.5,258,Peak_Tim_2,7968461,observed
88.1,89.75,130.5,160.5,173.54999999999998,Peak_Tim_5,7968461,observed
1.9000000000000001,3.25,5,6,6,Peak_Dur_10,7968461,observed
6.4,12.25,22.5,47.5,59.9,Peak_Dur_2,7968461,observed
3.8000000000000007,5.75,7.5,11,18.499999999999996,Peak_Dur_5,7968461,observed
64500,64500,64500,64500,64500,Peak_10,7968461,observed
2340,2340,2340,2340,2340,Peak_2,7968461,observed
30500,30500,30500,30500,30500,Peak_5,7968461,observed
1,1,1,1,1,Peak_Fre_10,7968461,observed
1,1.25,2,3,4,Peak_Fre_2,7968461,observed
1,1,2,2.25,3.5999999999999996,Peak_Fre_5,7968461,observed
