p10,p25,p50,p75,p90,metric,comid,result_type
145,175,195,235,279,DS_Dur_WS,8205291,observed
185,225,254,266,279,DS_Tim,8205291,observed
0,1.77,6.2,16.1,24.7,DS_Mag_50,8205291,observed
7.659999999999999,16,35,63.30000000000001,101.40000000000003,DS_Mag_90,8205291,observed
2,3,5,7.5,9.400000000000002,FA_Dur,8205291,observed
11.07971763534372,20.490973502359417,49.99791483871722,121.00198381648417,441.7676572740826,FA_Mag,8205291,observed
18.200000000000003,25.5,35,52,61.60000000000001,FA_Tim,8205291,observed
0.0373864430468204,0.039603960396039604,0.04424778761061947,0.05263157894736842,0.06666666666666667,SP_ROC,8205291,observed
39,50,62,77,111,SP_Dur,8205291,observed
248,487,1620,2000,3530,SP_Mag,8205291,observed
143,160,178,197,212,SP_Tim,8205291,observed
47,57,81,116,152,Wet_BFL_Dur,8205291,observed
15.2,28.800000000000004,47.39999999999999,118.80000000000001,170.6,Wet_BFL_Mag_10,8205291,observed
43.9,78.3,178,474,702.5,Wet_BFL_Mag_50,8205291,observed
38,62,85,104,118,Wet_Tim,8205291,observed
127.2,130.5,141,152,176,Peak_Tim_10,8205291,observed
95,104.5,121,140,154,Peak_Tim_2,8205291,observed
115.4,122.5,130.5,141,142.4,Peak_Tim_5,8205291,observed
1,1,1,1,1.5999999999999996,Peak_Dur_10,8205291,observed
1,1,4,5,8,Peak_Dur_2,8205291,observed
1,1,2,2,3.1999999999999993,Peak_Dur_5,8205291,observed
8840,8840,8840,8840,8840,Peak_10,8205291,observed
3200,3200,3200,3200,3200,Peak_2,8205291,observed
6540,6540,6540,6540,6540,Peak_5,8205291,observed
1,1,1,1,1.5999999999999996,Peak_Fre_10,8205291,observed
1,1,2,3,3,Peak_Fre_2,8205291,observed
1,1,2,2,2.1999999999999993,Peak_Fre_5,8205291,observed
