Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,135,289,8.6,13.800000000000026,2,115.99492115929354,18,0.08333333333333333,129,391,160,84,17.900000000000002,70.5,76,NA,122.5,NA,NA,2,NA,4628.000000000002,1090,2364,NA,2,NA
1981,121,317,7,45,5,18.000012794649074,7,0.09090909090909091,142,193,175,117,4.9,14,58,NA,NA,NA,NA,NA,NA,4628.000000000002,1090,2364,NA,NA,NA
1982,215,225,16,44.599999999999994,2,26.999911791346182,6,0.06711711711711713,29,1180,196,124,49.300000000000004,93,72,95,165,138,1,5,4,4628.000000000002,1090,2364,1,4,3
1983,158,234,18,28.30000000000001,5,99.99637032270222,24,0.04880952380952381,21,490,213,139,27.8,257,74,NA,129,157.5,NA,10,2,4628.000000000002,1090,2364,NA,7,2
1984,116,271,13,23,3,75.9998308493423,0,0.054093567251461985,67,61,204,178,26,41.5,26,NA,NA,NA,NA,NA,NA,4628.000000000002,1090,2364,NA,NA,NA
1985,125,358,12,70.80000000000007,2,102.99256171203923,10,0.08333333333333333,178,548,180,159,18,25,21,NA,130,NA,NA,1,NA,4628.000000000002,1090,2364,NA,1,NA
1986,280,194,15,32,5,118.99430729056827,20,0.08035714285714286,30,990,164,47,32.6,129,117,139,147.5,139,1,6,1,4628.000000000002,1090,2364,1,2,1
1987,63,306,6.7,7.7,5,38.98860306221326,65,0.06666666666666667,138,99,168,60,12.700000000000001,21,108,NA,135,NA,NA,1,NA,4628.000000000002,1090,2364,NA,1,NA
1988,131,276,3.1,4,NA,NA,NA,0.06809210526315788,67,72,209,206,7.8,14,3,NA,NA,NA,NA,NA,NA,4628.000000000002,1090,2364,NA,NA,NA
1989,106,269,3.4,5,3,6.076817757445703,7,0.029850746268656744,61,27,208,167,5.460000000000001,11,41,NA,NA,NA,NA,NA,NA,4628.000000000002,1090,2364,NA,NA,NA
1990,229,256,5.2,16,NA,NA,NA,0.078125,13,127,243,234,5.930000000000001,9.9,9,NA,NA,NA,NA,NA,NA,4628.000000000002,1090,2364,NA,NA,NA
1991,189,194,3.8,12,6,20.002068990442393,2,0.06904761904761905,14,484,180,61,6.5,22,119,NA,NA,NA,NA,NA,NA,4628.000000000002,1090,2364,NA,NA,NA
1992,76,307,2.5,2.7,NA,NA,NA,0.07142857142857142,146,196,161,144,3.9000000000000004,6.8,17,NA,134,NA,NA,1,NA,4628.000000000002,1090,2364,NA,1,NA
