Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,315,198,0,15.800000000000068,NA,NA,NA,0.07365591397849462,36,1070,162,34,0,488.5,128,NA,147.5,NA,NA,8,NA,10300,1150,6390,NA,2,NA
1981,247,291,0,0.14,NA,NA,NA,0.15686274509803919,82,8.1,209,62,0,17.5,147,NA,NA,NA,NA,NA,NA,10300,1150,6390,NA,NA,NA
1982,154,319,0.1,33,5,1.8160716017849374,42,0.12710505212510023,122,513,197,25,0,71,172,NA,182,NA,NA,1,NA,10300,1150,6390,NA,1,NA
1983,NA,251,NA,NA,NA,NA,NA,0.04984268918695148,36,819,215,108,181.1,479.5,107,151,133.5,151,2,20,2,10300,1150,6390,1,6,1
1984,NA,197,NA,NA,2,386.99948544860996,0,0.0958904109589041,108,3620,89,NA,NA,NA,NA,NA,85,NA,NA,1,NA,10300,1150,6390,NA,1,NA
1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,NA,227,NA,NA,5,1.812846326199469,8,0.08,24,79,203,77,0,125,126,NA,141,NA,NA,5,NA,10300,1150,6390,NA,3,NA
1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
