p10,p25,p50,p75,p90,metric,comid,result_type
126,142,166,209,224,DS_Dur_WS,8027910,observed
252,262,278,294,307,DS_Tim,8027910,observed
20,26,36.2,47,56.7,DS_Mag_50,8027910,observed
42.480000000000004,48.45,67,82.19999999999996,138.70000000000002,DS_Mag_90,8027910,observed
2,2,3,5,7.300000000000004,FA_Dur,8027910,observed
46.45618674854715,62.3771784671555,92.49518206145345,133.73600758827678,285.1626516799518,FA_Mag,8027910,observed
7.4,15.5,24,33.75,51.60000000000001,FA_Tim,8027910,observed
0.047619047619047616,0.05108695652173913,0.05309734513274336,0.06557377049180328,0.07425742574257425,SP_ROC,8027910,observed
53,67,86,116,130,SP_Dur,8027910,observed
419,582,1360,2670,5720,SP_Mag,8027910,observed
144,156,181,212,234,SP_Tim,8027910,observed
37,57,89,141,164,Wet_BFL_Dur,8027910,observed
51.4,79.8,109.4,179,242.3,Wet_BFL_Mag_10,8027910,observed
122,175,302,485,677.5,Wet_BFL_Mag_50,8027910,observed
44,60,87,101,136,Wet_Tim,8027910,observed
96.80000000000001,104,131,139,151.6,Peak_Tim_10,8027910,observed
103.5,125,136,157.5,166,Peak_Tim_2,8027910,observed
89.8,91,136,157,159.8,Peak_Tim_5,8027910,observed
1,1,1,2,2.5999999999999996,Peak_Dur_10,8027910,observed
1,1,2,5,8,Peak_Dur_2,8027910,observed
1,2,4,5,6,Peak_Dur_5,8027910,observed
9490,9490,9490,9490,9490,Peak_10,8027910,observed
3690,3690,3690,3690,3690,Peak_2,8027910,observed
5720,5720,5720,5720,5720,Peak_5,8027910,observed
1,1,1,1,1,Peak_Fre_10,8027910,observed
1,1,1,2,4,Peak_Fre_2,8027910,observed
1,1,2,2,4,Peak_Fre_5,8027910,observed
