Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,176,305,18,22.5,NA,NA,NA,0.028991596638655463,158,1550,147,31,89,193,116,NA,147,NA,NA,17,NA,6900,550,2980,NA,2,NA
1981,188,331,10,23,NA,NA,NA,0.05357142857142857,169,137,162,47,25,28,115,NA,NA,NA,NA,NA,NA,6900,550,2980,NA,NA,NA
1982,240,236,9.4,20.099999999999994,9,37.98268100403326,57,0.05718954248366013,35,348,201,48,27,120.5,153,NA,NA,NA,NA,NA,NA,6900,550,2980,NA,NA,NA
1983,182,251,27.5,40,4,19.00002213033527,0,0.0518628912071535,94,1500,157,47,123,174,110,151,158,151,1,19,2,6900,550,2980,1,9,1
1984,156,275,12,14,6,165.9992239519927,0,0.06742424242424241,183,709,92,25,38,40,67,NA,85,NA,NA,5,NA,6900,550,2980,NA,1,NA
1985,243,237,12,29.000000000000057,2,42.95467998639607,43,0.0625,151,76,86,21,8.3,30,65,NA,NA,NA,NA,NA,NA,6900,550,2980,NA,NA,NA
1986,175,274,9.4,12,2,57.93808840672247,41,0.05530071355759429,132,2000,142,28,12,57.5,114,NA,128.5,NA,NA,8,NA,6900,550,2980,NA,2,NA
1987,231,239,11,18,4,41.84498915822942,48,0.05808080808080806,73,25,166,83,12,14,83,NA,NA,NA,NA,NA,NA,6900,550,2980,NA,NA,NA
1988,84,347,7.5,9.6,2,25.99714889937463,31,0.08333333333333333,192,2200,155,51,29,52,104,NA,151,NA,NA,3,NA,6900,550,2980,NA,1,NA
1989,NA,326,NA,NA,NA,NA,NA,0.06777845777233779,147,97,179,114,8.65,16,65,NA,NA,NA,NA,NA,NA,6900,550,2980,NA,NA,NA
1990,123,280,8.2,10.799999999999997,NA,NA,NA,0.07142857142857134,122,18,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6900,550,2980,NA,NA,NA
1991,177,310,10,35,NA,NA,NA,0.04,86,118,224,187,4.7,46,37,NA,169,NA,NA,1,NA,6900,550,2980,NA,1,NA
1992,252,207,33,101.30000000000004,NA,NA,NA,0.0532015065913371,29,1830,178,57,18,360,121,134,154,133,1,17,2,6900,550,2980,1,3,1
1993,242,228,32,51,4,69.99934260148999,29,0.028814262023217248,76,3200,152,59,66.60000000000001,330,93,NA,130,148,NA,32,1,6900,550,2980,NA,5,1
1994,204,253,17,27,1,51.95822299420216,71,0.043478260869565216,68,152,185,81,40,69,104,NA,NA,NA,NA,NA,NA,6900,550,2980,NA,NA,NA
1995,179,237,31,52,4,47.99832182751026,4,0.06666666666666667,117,6750,120,29,32.00000000000001,220,91,101,137.5,108,1,17,3,6900,550,2980,1,4,2
