p10,p25,p50,p75,p90,metric,comid,result_type
100,154,206,232,265,DS_Dur_WS,8271445,observed
186,217,236,273,339,DS_Tim,8271445,observed
116.5,158,184,208,231.5,DS_Mag_50,8271445,observed
189,205.00000000000003,248,319,353.9,DS_Mag_90,8271445,observed
2,2,4,5,6,FA_Dur,8271445,observed
326.09852272089324,342.49420122815275,471.99693240099396,826.2208436469474,2199.9868320547184,FA_Mag,8271445,observed
19.1,24.25,34.5,56.75,62.60000000000001,FA_Tim,8271445,observed
0.029121361722748887,0.03858279057114052,0.04457753969077513,0.06195010507407504,0.07552083333333333,SP_ROC,8271445,observed
22,30,39,89,152,SP_Dur,8271445,observed
1310,2150,4880,7410,9710,SP_Mag,8271445,observed
146,160,180,199,234,SP_Tim,8271445,observed
55,73,101,148,167,Wet_BFL_Dur,8271445,observed
120,214,366,450,679.4000000000001,Wet_BFL_Mag_10,8271445,observed
376,715,1010,1445,2095,Wet_BFL_Mag_50,8271445,observed
39,57,67,96,111,Wet_Tim,8271445,observed
91.4,92,129.5,139,145,Peak_Tim_10,8271445,observed
75,95,116,134,139,Peak_Tim_2,8271445,observed
91,104,126.5,139,140.8,Peak_Tim_5,8271445,observed
1,1,1,1,1.5999999999999996,Peak_Dur_10,8271445,observed
1,1,3,6,9,Peak_Dur_2,8271445,observed
1,1,2,2,2.1999999999999993,Peak_Dur_5,8271445,observed
26300,26300,26300,26300,26300,Peak_10,8271445,observed
12500,12500,12500,12500,12500,Peak_2,8271445,observed
21000,21000,21000,21000,21000,Peak_5,8271445,observed
1,1,1,1,1.5999999999999996,Peak_Fre_10,8271445,observed
1,1,2,3,4,Peak_Fre_2,8271445,observed
1,1,1,1,2,Peak_Fre_5,8271445,observed
