p10,p25,p50,p75,p90,metric,comid,result_type
111,128,160,188,201,DS_Dur_WS,14996611,observed
275,281,290,301,309,DS_Tim,14996611,observed
35.9,44.5,63,72.4,87,DS_Mag_50,14996611,observed
58,99.51999999999995,132.20000000000002,223.50000000000009,356.3,DS_Mag_90,14996611,observed
2,3,5,6,8,FA_Dur,14996611,observed
65.94489409883283,108.9998463567695,242.9980608753229,653.7121043315352,2838.9257293763976,FA_Mag,14996611,observed
4.300000000000001,14.5,23,37.25,53.099999999999994,FA_Tim,14996611,observed
0.045172605073093106,0.047619047619047616,0.053004171346061286,0.05855855855855856,0.06962317502452536,SP_ROC,14996611,observed
56,61,72,103,140,SP_Dur,14996611,observed
1370,1780,3220,7210,12700,SP_Mag,14996611,observed
146,179,218,235,246,SP_Tim,14996611,observed
53,78,131,158,172,Wet_BFL_Dur,14996611,observed
162.3,201,364.1,609.4,847.4000000000001,Wet_BFL_Mag_10,14996611,observed
517,685,1170,1790,2190,Wet_BFL_Mag_50,14996611,observed
44,58,85,104,127,Wet_Tim,14996611,observed
84.4,91,92,104,124.99999999999999,Peak_Tim_10,14996611,observed
90,113,131,157,180,Peak_Tim_2,14996611,observed
91,101,103,148.5,164.8,Peak_Tim_5,14996611,observed
1,1,1,2,2.5999999999999996,Peak_Dur_10,14996611,observed
1,2,3,6,8,Peak_Dur_2,14996611,observed
1,1,3,3,4.599999999999998,Peak_Dur_5,14996611,observed
27900,27900,27900,27900,27900,Peak_10,14996611,observed
9360,9360,9360,9360,9360,Peak_2,14996611,observed
17600,17600,17600,17600,17600,Peak_5,14996611,observed
1,1,1,1,1,Peak_Fre_10,14996611,observed
1,1,2,3,4,Peak_Fre_2,14996611,observed
1,1,1,2,3,Peak_Fre_5,14996611,observed
