comid,metric,p10,p25,p50,p75,p90,source,result_type
17119099,Peak_Dur_2,1,4,13,29,47,inferred,predicted
17119099,Peak_Dur_5,1,1,2,5,12,inferred,predicted
17119099,Peak_Fre_2,1,1,2,3,5,inferred,predicted
17119099,Peak_Fre_5,1,1,1,2,3,inferred,predicted
17119099,Peak_10,1062.16150570642,1568.5397863235598,1880.24421668272,2291.58570804462,2372.68966957908,model,predicted
17119099,Peak_2,563.0633983451099,770.0837374064121,1086.74034885496,1288.68800923742,1397.9031621388401,model,predicted
17119099,Peak_5,993.0164,1293.415,1611.52,1879.9460000000001,2061.154,model,predicted
17119099,DS_Dur_WS,163.09,185.858333333333,202.25,219.770833333333,233.016666666666,model,predicted
17119099,DS_Mag_50,14.4243276823022,23.4358632251265,31.8617883585978,40.5547690174802,54.1936375771631,model,predicted
17119099,DS_Mag_90,38.6709771470303,48.0691055818623,66.3325293781637,85.7295305470891,118.631013445928,model,predicted
17119099,DS_Tim,312.768333333333,326.2,334.416666666667,341.925,349.22,model,predicted
17119099,FA_Dur,2,2,3,5,7,obs,predicted
17119099,FA_Mag,37.6775764656741,60.0096292940916,82.8872329665637,120.660633495263,166.885428673776,model,predicted
17119099,FA_Tim,7.66666666666667,23.8333333333333,42,54.85,63.01,model,predicted
17119099,Peak_Dur_10,1,1,1,2,4,obs,predicted
17119099,Peak_Fre_10,1,1,1,1,1,obs,predicted
17119099,SP_Dur,49.88,60.975,72.7375,86,103.4,model,predicted
17119099,SP_Mag,522.083923590035,623.62857102709,836.597074513565,1036.94365212716,1225.55587741736,model,predicted
17119099,SP_ROC,0.0426981687605065,0.05,0.0614035087719298,0.0764956229646436,0.0894094122687995,obs,predicted
17119099,SP_Tim,248.3625,252.777083333334,257.266666666667,267.166666666667,274.92,model,predicted
17119099,Wet_BFL_Dur,64.4866666666667,77.0333333333334,86.5083333333334,100.5,112.495,model,predicted
17119099,Wet_BFL_Mag_10,40.7416781818722,53.4209589055604,65.7237213117329,81.9349880491266,102.843392243716,model,predicted
17119099,Wet_BFL_Mag_50,161.021584545582,214.186785043728,263.12705891415,334.175353286048,429.292971444233,model,predicted
17119099,Wet_Tim,152,160.775,171.6,184.65,196.5,model,predicted
