p10,p25,p50,p75,p90,metric,comid,result_type
92.9,128.25,210,263.5,311.5,DS_Dur_WS,2808553,observed
181.8,198.5,285,337.5,349.20000000000005,DS_Tim,2808553,observed
0.189,0.2925,0.49,3.83,11,DS_Mag_50,2808553,observed
0.511,0.663,1.995,10.530000000000019,20.720000000000024,DS_Mag_90,2808553,observed
2.4000000000000004,3,4,6,6.600000000000001,FA_Dur,2808553,observed
1.403476372627099,2.484924063767022,10.551882073558298,14.003127902549446,25.990650233173696,FA_Mag,2808553,observed
1,13,35,51,70,FA_Tim,2808553,observed
0.042243802708918976,0.060638054830287245,0.08571428571428566,0.1314285714285714,0.18736842105263163,SP_ROC,2808553,observed
12.8,20,62,153.5,183.20000000000005,SP_Dur,2808553,observed
5.7,11,54,586,1350,SP_Mag,2808553,observed
117,157,180,218,277,SP_Tim,2808553,observed
20,28,44,93,196.8,Wet_BFL_Dur,2808553,observed
0.24,0.38,0.711,1.1,5.019600000000002,Wet_BFL_Mag_10,2808553,observed
0.558,1.48,8.850000000000001,32,243.28000000000014,Wet_BFL_Mag_50,2808553,observed
27.800000000000004,71,100,129,161.6,Wet_Tim,2808553,observed
122.6,129.5,142,144,149.39999999999998,Peak_Tim_10,2808553,observed
92,129,150,159,170,Peak_Tim_2,2808553,observed
128.1,135.5,144,150.5,166.2,Peak_Tim_5,2808553,observed
1.4,2,2,2,2.5999999999999996,Peak_Dur_10,2808553,observed
3,4,9,18,26,Peak_Dur_2,2808553,observed
1.8,2,3,8,8.999999999999996,Peak_Dur_5,2808553,observed
2040,2040,2040,2040,2040,Peak_10,2808553,observed
253,253,253,253,253,Peak_2,2808553,observed
1390,1390,1390,1390,1390,Peak_5,2808553,observed
1,1,1,1,1.5999999999999996,Peak_Fre_10,2808553,observed
1,1,1,4,4,Peak_Fre_2,2808553,observed
1,1,1,2,3.1999999999999993,Peak_Fre_5,2808553,observed
