comid,metric,p10,p25,p50,p75,p90,source,result_type
1668313,Peak_Dur_2,1,1,2,4,5,inferred,predicted
1668313,Peak_Dur_5,1,1,1,2,3,inferred,predicted
1668313,Peak_Fre_2,1,1,1,2,3,inferred,predicted
1668313,Peak_Fre_5,1,1,1,1,2,inferred,predicted
1668313,Peak_10,2368.8988232873603,3019.1494055359303,3876.2089989423102,5470.791182538111,7663.369750210409,model,predicted
1668313,Peak_2,733.0813886156099,1105.16261087977,2065.73726268656,2916.0515201558396,3812.1606193114503,model,predicted
1668313,Peak_5,1688.77554844991,2378.2503386026897,3417.10933755034,4584.05756025985,6326.24832429545,model,predicted
1668313,DS_Dur_WS,129.75,159.75,185.825,218.14375,244.955833333333,model,predicted
1668313,DS_Mag_50,0.842472100696243,2.12571437591957,4.25810672495897,7.88547533481608,15.2387981034961,model,predicted
1668313,DS_Mag_90,6.60326442041742,10.0977547043794,16.2830089279502,24.0457780967245,40.0614656628967,model,predicted
1668313,DS_Tim,199.795,225.475,241.65,262.025,288.905,model,predicted
1668313,FA_Dur,2,2,3,5,6.5,obs,predicted
1668313,FA_Mag,12.5964934233586,22.6492538816979,45.2077520577555,110.050060820566,251.601972413804,model,predicted
1668313,FA_Tim,8,17.39375,28,40.1354166666667,50,model,predicted
1668313,Peak_Dur_10,1,1,2,2,3,obs,predicted
1668313,Peak_Fre_10,1,1,1,1,2,obs,predicted
1668313,SP_Dur,25,32.86875,46,72.1875,110,model,predicted
1668313,SP_Mag,175.209820165799,327.118542222738,691.755114823388,1299.38273256152,2433.66877287516,model,predicted
1668313,SP_ROC,0.0300964961449692,0.0508287518361106,0.064429646285566,0.0851310844282136,0.100773627995302,obs,predicted
1668313,SP_Tim,157.325,173.5,180.5,194,214.0125,model,predicted
1668313,Wet_BFL_Dur,64,89.7083333333333,108.291666666667,136.5,158.875,model,predicted
1668313,Wet_BFL_Mag_10,13.4490229744124,21.4308993087644,33.329927455066,52.7080655313671,69.6025904307759,model,predicted
1668313,Wet_BFL_Mag_50,61.2305989344105,85.9334056208162,123.925758871978,177.032217792292,247.234581565882,model,predicted
1668313,Wet_Tim,47.32,56.575,66.5,76,96,model,predicted
