Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,281,200,0.17,48,NA,NA,NA,0.06565656565656566,38,1350,162,34,10,696,128,NA,147.5,NA,NA,9,NA,16000,1440,8300,NA,2,NA
1981,325,200,0,4.520000000000005,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,115,NA,NA,NA,NA,NA,NA,16000,1440,8300,NA,NA,NA
1982,249,225,0.53,29.60000000000005,NA,NA,NA,0.2556221889055472,11,65,214,55,12.4,62,159,NA,NA,NA,NA,NA,NA,16000,1440,8300,NA,NA,NA
1983,146,258,13,59.5,13,7.451521135328376,39,0.043685356559608056,43,1100,215,107,248.2,702,108,151,133.5,151,2,22,2,16000,1440,8300,1,6,1
1984,224,209,0,0,2,34.0000931523856,1,0.10071942446043165,120,3290,89,51,16,38,38,NA,85,NA,NA,1,NA,16000,1440,8300,NA,1,NA
1985,288,204,0,0,NA,NA,NA,0.13118279569892471,43,8.1,161,94,0.8910000000000007,2.95,67,NA,NA,NA,NA,NA,NA,16000,1440,8300,NA,NA,NA
1986,NA,229,NA,NA,NA,NA,NA,0.1303030303030303,25,101,204,78,7.9,114.5,126,NA,139,NA,NA,3,NA,16000,1440,8300,NA,2,NA
1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,NA,229,NA,NA,NA,NA,NA,0.11999999999999997,21,13,208,108,0.05,1,100,NA,NA,NA,NA,NA,NA,16000,1440,8300,NA,NA,NA
1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16000,1440,8300,NA,NA,NA
1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,166,322,0,3.8,NA,NA,NA,0.12101694915254234,141,1430,181,23,0,411,158,NA,168,NA,NA,3,NA,16000,1440,8300,NA,1,NA
1992,244,216,0.655,17.700000000000017,NA,NA,NA,0.0776255707762557,37,797,179,57,4.540000000000001,313,122,134,133,134,1,7,1,16000,1440,8300,1,1,1
1993,259,230,2.6,32,NA,NA,NA,0.05062925469115025,50,6000,180,86,146,704.5,94,NA,152.5,141,NA,29,1,16000,1440,8300,NA,4,1
1994,148,309,0,0.059000000000000344,17,4.36535893452212,71,0.07692307692307698,95,12,214,91,5.9,18,123,NA,142,NA,NA,1,NA,16000,1440,8300,NA,1,NA
1995,224,268,2.5,12,NA,NA,NA,0.06496723460026213,91,7080,177,86,113,425,91,101,136,115,1,32,4,16000,1440,8300,1,5,3
1996,108,324,0,1.3299999999999996,NA,NA,NA,0.07142857142857138,155,212,169,43,7.32,70,126,NA,143,NA,NA,1,NA,16000,1440,8300,NA,1,NA
1997,296,183,0,25,4,11.000017553197097,29,0.05785123966942149,61,1630,122,56,23,107,66,NA,117,NA,NA,2,NA,16000,1440,8300,NA,1,NA
1998,124,284,8.5,48,2,1399.9708739413563,66,0.037267080745341616,55,1000,229,116,224.5,943.5,113,135,139,134.5,2,40,4,16000,1440,8300,2,5,2
1999,167,330,0.09,0.5940000000000001,NA,NA,NA,0.08163643095149942,132,125,198,156,6.65,16.5,42,NA,NA,NA,NA,NA,NA,16000,1440,8300,NA,NA,NA
2000,239,257,0.76,8.860000000000007,NA,NA,NA,0.05941176470588235,53,937,204,73,11.2,65,131,NA,NA,NA,NA,NA,NA,16000,1440,8300,NA,NA,NA
2001,NA,185,NA,NA,NA,NA,NA,0.07293585403494798,25,7770,160,30,75.00000000000003,196,130,NA,155,155,NA,5,1,16000,1440,8300,NA,1,1
2002,248,247,0,2.430000000000001,NA,NA,NA,0.08160334247290771,103,4.5,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16000,1440,8300,NA,NA,NA
2003,182,319,0,0.5660000000000002,NA,NA,NA,0.08712871287128704,100,495,219,90,4.144,9.625,129,NA,NA,NA,NA,NA,NA,16000,1440,8300,NA,NA,NA
2004,240,209,0,0.43099999999999994,NA,NA,NA,0.09459459459459453,57,200,152,17,0.5680000000000001,0.81,135,NA,NA,NA,NA,NA,NA,16000,1440,8300,NA,NA,NA
2005,344,168,10.3,169.89999999999992,6,15.788093317243586,18,NA,NA,877,NA,NA,NA,NA,83,100,117.5,121.5,1,20,3,16000,1440,8300,1,4,2
2006,186,228,0.405,28.950000000000003,NA,NA,NA,0.05255905511811024,38,4220,190,44,69.03,138,146,NA,185,NA,NA,3,NA,16000,1440,8300,NA,1,NA
2007,230,227,0,0,NA,NA,NA,0.7774193548387097,19,1.16,208,160,0.19,0.82,48,NA,NA,NA,NA,NA,NA,16000,1440,8300,NA,NA,NA
2008,214,281,0,0.02,NA,NA,NA,0.0719794344473007,130,618,151,60,18.4,190,91,NA,115,118,NA,6,1,16000,1440,8300,NA,2,1
2009,247,220,0,0.2240000000000001,NA,NA,NA,0.0761973875181423,19,15.2,201,72,1.5020000000000016,17.35,129,NA,NA,NA,NA,NA,NA,16000,1440,8300,NA,NA,NA
2010,216,225,0,4.345000000000001,5,13.195260131188402,13,0.05467372134038803,27,215,198,97,31.1,109,101,NA,112,NA,NA,2,NA,16000,1440,8300,NA,1,NA
2011,308,220,0.28,31.210000000000008,NA,NA,NA,0.0674322053444924,45,6010,175,100,37.46,105,75,NA,170,170,NA,5,1,16000,1440,8300,NA,3,1
2012,NA,261,NA,NA,NA,NA,NA,0.10389610389610399,61,20,200,38,0.14700000000000002,2.58,162,NA,NA,NA,NA,NA,NA,16000,1440,8300,NA,NA,NA
2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,NA,223,NA,NA,NA,NA,NA,0.13385826771653545,79,7100,144,37,10.54,108,107,NA,139,NA,NA,5,NA,16000,1440,8300,NA,1,NA
2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,315,210,0.14,24.920000000000027,NA,NA,NA,0.034341652538147055,49,1280,161,58,20.52,259,103,NA,140,NA,NA,6,NA,16000,1440,8300,NA,4,NA
2020,239,286,0,0.33000000000000007,NA,NA,NA,0.07920792079207917,93,629,193,34,2.119,64.30000000000001,159,NA,188,NA,NA,1,NA,16000,1440,8300,NA,1,NA
