Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,152,322,5.7,7.09,2,45.99004448431422,19,0.07692307692307693,173,758,149,64,12.3,108.5,85,NA,121.5,NA,NA,11,NA,4084.0000000000036,481,2120.000000000001,NA,2,NA
1981,107,334,4.2,17.600000000000023,2,18.95205222768949,64,0.039215686274509665,154,89,180,72,7.5200000000000005,9.8,108,NA,NA,NA,NA,NA,NA,4084.0000000000036,481,2120.000000000001,NA,NA,NA
1982,183,258,16,33.80000000000001,2,13.044505488434611,10,0.05195681511470985,59,924,199,124,89.30000000000001,256,75,138,162,138,1,33,1,4084.0000000000036,481,2120.000000000001,1,7,1
1983,125,285,7.9,13,4,187.98409969345053,25,0.07142857142857142,118,2400,167,92,84.39999999999999,376,75,NA,140,163,NA,53,1,4084.0000000000036,481,2120.000000000001,NA,7,1
1984,132,241,14,18,NA,NA,NA,0.05434782608695652,151,2050,90,46,31,229.5,44,NA,78,NA,NA,10,NA,4084.0000000000036,481,2120.000000000001,NA,2,NA
1985,167,318,6.3,17.80000000000001,NA,NA,NA,0.040000000000000036,136,37,182,175,13,15,7,NA,NA,NA,NA,NA,NA,4084.0000000000036,481,2120.000000000001,NA,NA,NA
1986,NA,206,NA,NA,5,13.91559202288531,40,0.08405172413793104,59,1430,147,28,14.700000000000001,35,119,141,147.5,139,1,17,4,4084.0000000000036,481,2120.000000000001,1,2,1
1987,49,333,1.4,1.8,NA,NA,NA,0.05639177443290225,164,34,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4084.0000000000036,481,2120.000000000001,NA,NA,NA
1988,153,338,3.4,6.480000000000001,NA,NA,NA,0.05031645569620258,129,12,209,193,3.8,4.8,16,NA,NA,NA,NA,NA,NA,4084.0000000000036,481,2120.000000000001,NA,NA,NA
1989,NA,321,NA,NA,5,14.990474141973712,44,0.03947368421052629,113,92,208,83,5.7,20,125,NA,NA,NA,NA,NA,NA,4084.0000000000036,481,2120.000000000001,NA,NA,NA
1990,192,315,3.45,4.49,5,77.81837805844503,23,0.05660377358490563,156,22,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4084.0000000000036,481,2120.000000000001,NA,NA,NA
1991,45,337,1.7,1.7999999999999998,3,7.214494359809085,56,0.0540540540540541,158,55,179,38,3.8,11,141,NA,NA,NA,NA,NA,NA,4084.0000000000036,481,2120.000000000001,NA,NA,NA
1992,179,320,3.6,33.000000000000085,NA,NA,NA,0.0563492063492064,149,29,171,155,3.1,4.2,16,NA,NA,NA,NA,NA,NA,4084.0000000000036,481,2120.000000000001,NA,NA,NA
1993,153,267,4.8,12,3,20.019071972843477,30,0.10909090909090909,72,714,195,62,140.20000000000002,312,133,NA,190,NA,NA,18,NA,4084.0000000000036,481,2120.000000000001,NA,5,NA
1994,150,309,2.7,13,7,18.866724451010747,15,0.04838709677419352,156,25,153,99,4.6,5.7,54,NA,NA,NA,NA,NA,NA,4084.0000000000036,481,2120.000000000001,NA,NA,NA
1995,203,271,7.5,31,2,9.762893456467483,4,0.059262510974539065,54,1170,217,124,48.900000000000006,267,93,NA,177,161,NA,31,1,4084.0000000000036,481,2120.000000000001,NA,6,1
1996,180,264,10,25,3,31.9894537509917,72,0.08182687709230033,30,538,234,126,24.5,196,108,NA,192,NA,NA,9,NA,4084.0000000000036,481,2120.000000000001,NA,4,NA
1997,240,230,7.5,12,5,42.99898812221516,48,0.08415790558647701,132,3490,98,20,21.900000000000002,529,78,92,100.5,92,2,21,3,4084.0000000000036,481,2120.000000000001,1,2,1
1998,185,285,11,15,5,16.982857102529973,10,0.060377816922796576,104,807,181,77,35.2,200,104,NA,194,NA,NA,7,NA,4084.0000000000036,481,2120.000000000001,NA,2,NA
1999,201,268,7.6,11,4,22.994680748529976,54,0.06932350283414113,124,642,144,40,21.9,73,104,NA,146,NA,NA,15,NA,4084.0000000000036,481,2120.000000000001,NA,4,NA
2000,198,264,8.1,10,7,16.967270511950137,27,0.08791208791208792,110,710,154,51,19,38,103,NA,142.5,NA,NA,6,NA,4084.0000000000036,481,2120.000000000001,NA,2,NA
2001,67,346,3.4,5.0219999999999985,7,24.90999822251496,28,0.022727272727272846,140,45,206,110,9.18,13.5,96,NA,NA,NA,NA,NA,NA,4084.0000000000036,481,2120.000000000001,NA,NA,NA
2002,280,262,6.08,12.3,3,15.569470966484168,43,0.07384365932753026,47,62.7,215,168,10.2,17.85,47,NA,NA,NA,NA,NA,NA,4084.0000000000036,481,2120.000000000001,NA,NA,NA
2003,230,258,5.64,12.289999999999994,3,21.160006521967507,38,0.08985808661609983,35,353,223,47,12.780000000000001,29.2,176,NA,215,NA,NA,1,NA,4084.0000000000036,481,2120.000000000001,NA,1,NA
2004,158,330,5.4350000000000005,14.590000000000003,3,11.971554871636998,39,0.022294406872925387,140,76.4,190,68,9.417,17.9,122,NA,NA,NA,NA,NA,NA,4084.0000000000036,481,2120.000000000001,NA,NA,NA
