Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,63,354,87,153,2,120.9794606292055,18,0.03508771929824561,23,291,331,252,135.1,268,79,NA,103,104,NA,3,1,3043.000000000001,849.5,2502,NA,1,1
1981,81,357,175,417,8,155.01438931285338,25,0.010067114093959731,21,428,336,285,112.4,185,51,NA,NA,NA,NA,NA,NA,3043.000000000001,849.5,2502,NA,NA,NA
1982,NA,299,NA,NA,4,674.9917147383791,43,0.03766478342749529,26,2140,273,201,106,323,72,80,166.5,80,1,73,1,3043.000000000001,849.5,2502,1,6,1
1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,174,337,11,14.700000000000017,4,36.97484606295053,29,0.05128205128205128,102,717,235,83,86.4,277,152,NA,NA,NA,NA,NA,NA,3043.000000000001,849.5,2502,NA,NA,NA
1994,224,290,10.5,93,3,25.004660134407946,15,0.06289556962025317,49,121,241,96,44,73.5,145,NA,NA,NA,NA,NA,NA,3043.000000000001,849.5,2502,NA,NA,NA
1995,NA,334,NA,NA,3,59.98529140541555,37,0.04389102916895982,62,708,272,124,138.8,425,148,NA,185.5,NA,NA,4,NA,3043.000000000001,849.5,2502,NA,2,NA
1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,231,272,267,320,13,663.9067260781627,48,0.013824884792626729,172,3160,100,32,457.30000000000007,2170,68,90,252,90,7,107,48,3043.000000000001,849.5,2502,1,3,1
1998,167,303,338,604,NA,NA,NA,0.040594059405940595,38,2430,265,128,602,974,137,NA,202,NA,NA,99,NA,3043.000000000001,849.5,2502,NA,3,NA
1999,88,372,163,175.3,8,629.0076957227043,69,0.013888888888888888,131,1700,241,137,329.80000000000007,1010,104,NA,130,NA,NA,108,NA,3043.000000000001,849.5,2502,NA,3,NA
2000,89,349,249,258,10,266.9474513074715,27,0.0226909152142797,8,332,341,253,127.4,297,88,NA,NA,NA,NA,NA,NA,3043.000000000001,849.5,2502,NA,NA,NA
2001,NA,382,NA,NA,NA,NA,NA,0.019522126128400985,44,444,338,266,225.5,300.5,72,NA,NA,NA,NA,NA,NA,3043.000000000001,849.5,2502,NA,NA,NA
2002,85,392,30.6,80.80000000000001,NA,NA,NA,0.049723756906077346,64,318,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3043.000000000001,849.5,2502,NA,NA,NA
2003,128,401,32.45,66.82,13,59.200183783739135,0,0.028911517245222042,85,368,316,231,97.2,205,85,NA,NA,NA,NA,NA,NA,3043.000000000001,849.5,2502,NA,NA,NA
2004,180,354,20.299999999999997,46.53999999999999,5,92.00036156011808,0,0.03680981595092025,75,332,279,151,92.5,227,128,NA,NA,NA,NA,NA,NA,3043.000000000001,849.5,2502,NA,NA,NA
2005,70,375,134.5,166.39999999999998,5,40.394797040362874,70,0.01694915254237288,139,915,236,68,127.80000000000001,255.5,168,NA,228,NA,NA,5,NA,3043.000000000001,849.5,2502,NA,2,NA
2006,55,376,79.2,95.47999999999999,5,222.98552934254852,59,0.010312884685211243,101,1860,275,205,125.4,277,70,91,189,91,1,15,1,3043.000000000001,849.5,2502,1,6,1
2007,NA,344,NA,NA,2,225.82211878525516,44,0.0035211267605633804,40,323,304,249,161.8,238,55,NA,NA,NA,NA,NA,NA,3043.000000000001,849.5,2502,NA,NA,NA
2008,141,390,41.8,78.6,NA,NA,NA,0.032846715328467155,62,426,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3043.000000000001,849.5,2502,NA,NA,NA
2009,161,368,19.7,47.2,2,128.00040731448303,0,0.02675585284280927,75,389,293,152,112.4,223,141,NA,216,NA,NA,1,NA,3043.000000000001,849.5,2502,NA,1,NA
2010,162,362,114,169.60000000000002,3,128.96968026610566,13,0.031055900621118012,49,386,313,152,97.23,273.5,161,NA,247,NA,NA,2,NA,3043.000000000001,849.5,2502,NA,2,NA
2011,69,367,64.6,73.50000000000001,2,784.6844933097811,23,0.02140363574439099,99,919,268,110,132.8,399,158,NA,259.5,NA,NA,6,NA,3043.000000000001,849.5,2502,NA,2,NA
2012,24,353,150,159.4,4,116.00041326394096,10,0.006932532875929103,31,408,322,253,179.2,289,69,NA,NA,NA,NA,NA,NA,3043.000000000001,849.5,2502,NA,NA,NA
2013,30,374,67.2,116,NA,NA,NA,0.02112676056338028,43,345,331,320,123.50000000000001,218,11,NA,62,NA,NA,1,NA,3043.000000000001,849.5,2502,NA,1,NA
