Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,284,192,0.04,2.3,NA,NA,NA,0.09952346041055724,32,145,160,80,1,12.5,80,NA,105,NA,NA,5,NA,986.4,469,757.4000000000002,NA,3,NA
1981,256,195,0.03,1.65,NA,NA,NA,0.09090909090909091,20,469,175,65,1.4600000000000002,4,110,NA,171,NA,NA,1,NA,986.4,469,757.4000000000002,NA,1,NA
1982,206,234,0.065,2.8,9,7.332633708804209,34,0.08108108108108115,38,1060,196,111,5.8,22,85,192,192,192,1,1,1,986.4,469,757.4000000000002,1,1,1
1983,161,242,0.85,3.9,3,51.004591836644,29,0.07692307692307693,27,89,215,141,2.2,65,74,82,115,118,1,7,3,986.4,469,757.4000000000002,1,7,3
1984,211,204,0,0.16,4,3.8815747758313255,0,0.10000000000000007,113,163,91,54,3.8500000000000005,17.5,37,NA,NA,NA,NA,NA,NA,986.4,469,757.4000000000002,NA,NA,NA
1985,268,216,0,2.2300000000000013,NA,NA,NA,0.08620689655172414,34,63,182,133,1.1,3.4,49,NA,NA,NA,NA,NA,NA,986.4,469,757.4000000000002,NA,NA,NA
1986,297,193,0.04,2.5400000000000036,6,2.7959709000850825,41,0.1,23,331,170,52,5.470000000000001,29,118,NA,140,135,NA,5,1,986.4,469,757.4000000000002,NA,3,1
1987,242,201,0,0.5190000000000001,5,12.057490873308799,31,0.12000000000000005,41,150,160,36,0.515,2.45,124,NA,NA,NA,NA,NA,NA,986.4,469,757.4000000000002,NA,NA,NA
1988,213,224,0,0.13800000000000012,3,7.597461346788178,25,0.07947368421052634,44,5.1,180,103,1.22,3,77,NA,NA,NA,NA,NA,NA,986.4,469,757.4000000000002,NA,NA,NA
1989,260,201,0.03,1.0099999999999993,NA,NA,NA,0.11054766734279914,21,30,180,109,3.64,7,71,NA,NA,NA,NA,NA,NA,986.4,469,757.4000000000002,NA,NA,NA
1990,307,204,0,0,7,3.531429264251571,27,0.09090909090909098,61,70,143,48,0.02,1.7,95,NA,NA,NA,NA,NA,NA,986.4,469,757.4000000000002,NA,NA,NA
1991,282,208,0,1.4900000000000007,NA,NA,NA,0.125,34,309,174,29,0,9.3,145,NA,154,NA,NA,1,NA,986.4,469,757.4000000000002,NA,1,NA
1992,249,200,0.02,2.120000000000002,4,12.001359321523061,30,0.09078431372549017,39,216,161,37,0.6000000000000001,27,124,NA,137,NA,NA,1,NA,986.4,469,757.4000000000002,NA,1,NA
1993,275,199,0.13,2.8,5,9.679310958659935,25,0.08712121212121213,17,141,182,99,9.92,37,83,NA,104,NA,NA,2,NA,986.4,469,757.4000000000002,NA,1,NA
1994,235,239,0,0.23000000000000004,11,2.5603176465583313,24,0.15587044534412955,93,122,146,38,0.23000000000000004,2.25,108,NA,NA,NA,NA,NA,NA,986.4,469,757.4000000000002,NA,NA,NA
