p10,p25,p50,p75,p90,metric,comid,result_type
125.30000000000001,144.25,165.5,195,214.10000000000002,DS_Dur_WS,17115031,observed
284,302,310,315,320.2,DS_Tim,17115031,observed
2.036,2.5500000000000003,4.15,5.825,8.66,DS_Mag_50,17115031,observed
4.37,6.305000000000001,8.17,14.25,25.170000000000005,DS_Mag_90,17115031,observed
2,3,4,6,9,FA_Dur,17115031,observed
7.242829113345603,10.993113506917659,18.96216228292892,34.877660906097084,69.47200487341507,FA_Mag,17115031,observed
8.800000000000004,20,27,44,62.400000000000006,FA_Tim,17115031,observed
0.042726700216973175,0.04746087511976997,0.05357142857142857,0.05797101449275367,0.0639804964539007,SP_ROC,17115031,observed
53.6,71,80,90,100,SP_Dur,17115031,observed
44.400000000000006,59.5,104,161,268.6,SP_Mag,17115031,observed
205.8,220,232,242,255.2,SP_Tim,17115031,observed
76.60000000000001,89,111,146,168.2,Wet_BFL_Dur,17115031,observed
7.216,8.08,15.22,27.3,43.599999999999994,Wet_BFL_Mag_10,17115031,observed
17.84,20.8,33,70,90.19999999999999,Wet_BFL_Mag_50,17115031,observed
67.80000000000001,92,116,125,143.6,Wet_Tim,17115031,observed
95.2,98.5,104,148,174.39999999999998,Peak_Tim_10,17115031,observed
79.10000000000001,137.5,154,213,227.79999999999998,Peak_Tim_2,17115031,observed
97.5,114.375,156.75,180.375,206.25,Peak_Tim_5,17115031,observed
1,1,1,1,1,Peak_Dur_10,17115031,observed
1,2,9,22.5,44.8,Peak_Dur_2,17115031,observed
1.5,2.25,3,3.75,4,Peak_Dur_5,17115031,observed
1015.5999999999999,1015.5999999999999,1015.5999999999999,1015.5999999999999,1015.5999999999999,Peak_10,17115031,observed
173,173,173,173,173,Peak_2,17115031,observed
376.80000000000007,376.80000000000007,376.80000000000007,376.80000000000007,376.80000000000007,Peak_5,17115031,observed
1,1,1,1,1,Peak_Fre_10,17115031,observed
1,1.5,3,4,5.6,Peak_Fre_2,17115031,observed
1,1,1.5,2,2,Peak_Fre_5,17115031,observed
