Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1986,283,206,4.1,4.480000000000001,5,11.97759805635348,55,0.12345679012345678,61,1040,145,19,2.7,139,126,139,145,139,2,10,2,1669,424,1060.6000000000004,1,3,1
1987,231,184,2.1,2.2,NA,NA,NA,0.041666666666666706,18,224,166,43,2.2,2.3,123,NA,NA,NA,NA,NA,NA,1669,424,1060.6000000000004,NA,NA,NA
1988,96,313,2.1,2.1,NA,NA,NA,0.04545454545454549,247,187,66,17,2,2,49,NA,NA,NA,NA,NA,NA,1669,424,1060.6000000000004,NA,NA,NA
1989,131,248,4.5,4.6,NA,NA,NA,0.03846153846153849,84,677,164,121,2.1,2.2,43,NA,106,NA,NA,4,NA,1669,424,1060.6000000000004,NA,2,NA
1990,167,340,2.1,2.3,NA,NA,NA,0.043478260869565064,314,118,26,13,4.3,4.4,13,NA,NA,NA,NA,NA,NA,1669,424,1060.6000000000004,NA,NA,NA
1991,52,333,5,10,9,4.738597559597795,25,0.040000000000000036,175,1180,158,17,2.3,2.3,141,NA,154,154,NA,1,1,1669,424,1060.6000000000004,NA,1,1
1992,273,248,2.2,2.6000000000000005,4,10.141437322221716,11,0.04545454545454549,49,61,199,180,2.1,2.2,19,NA,NA,NA,NA,NA,NA,1669,424,1060.6000000000004,NA,NA,NA
1993,NA,270,NA,NA,3,23.986606029851167,70,0.028352490421455916,92,205,178,23,2.6,3.1,155,NA,NA,NA,NA,NA,NA,1669,424,1060.6000000000004,NA,NA,NA
1994,161,300,2.1,2.3,NA,NA,NA,0.060651629072681686,17,9.5,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1669,424,1060.6000000000004,NA,NA,NA
1995,144,289,4.7,4.8,NA,NA,NA,0.05194902548725637,71,440,218,123,2.6,3.7,95,NA,159,210,NA,13,3,1669,424,1060.6000000000004,NA,5,3
1996,177,254,4.7,4.9,7,56.998737339767246,11,0.047862187440351214,19,390,235,168,2.4,2.7,67,NA,141,NA,NA,5,NA,1669,424,1060.6000000000004,NA,3,NA
1997,413,194,4.7,5.1,5,41.00905624305338,49,0.1358695652173913,90,554,104,39,2.6000000000000005,286,65,90,135,90,3,44,4,1669,424,1060.6000000000004,1,9,1
1998,115,293,4.6,4.8,NA,NA,NA,0.04945054945054945,22,522,271,30,5.56,328.5,241,NA,254,NA,NA,5,NA,1669,424,1060.6000000000004,NA,5,NA
1999,323,166,4.7,4.8,NA,NA,NA,0.03846153846153849,99,273,67,25,2.98,4.5,42,NA,NA,NA,NA,NA,NA,1669,424,1060.6000000000004,NA,NA,NA
2000,NA,212,NA,NA,NA,NA,NA,0.032795698924731206,72,478,140,17,2.5,2.6,123,NA,136,NA,NA,1,NA,1669,424,1060.6000000000004,NA,1,NA
2001,162,255,4.5,4.8,NA,NA,NA,0.022222222222222143,224,4.7,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1669,424,1060.6000000000004,NA,NA,NA
2002,133,299,4.5,4.68,NA,NA,NA,0.03703703703703707,266,4.9,33,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,1669,424,1060.6000000000004,NA,NA,NA
2003,156,266,4.6,4.7,NA,NA,NA,0.09696550360778887,18,191,248,182,2.4,2.9,66,NA,NA,NA,NA,NA,NA,1669,424,1060.6000000000004,NA,NA,NA
2004,283,293,4.5,4.9,NA,NA,NA,0.021739130434782532,150,352,143,87,2.3,2.3,56,NA,NA,NA,NA,NA,NA,1669,424,1060.6000000000004,NA,NA,NA
2005,168,273,7.6,8.1,NA,NA,NA,0.12322443181818182,39,860,234,24,4.63,73,210,NA,229,NA,NA,2,NA,1669,424,1060.6000000000004,NA,1,NA
