p10,p25,p50,p75,p90,metric,comid,result_type
135,198,256,275,294,DS_Dur_WS,8246426,observed
266,276,300,316,351,DS_Tim,8246426,observed
300,307,313,326,448.5,DS_Mag_50,8246426,observed
320,407.5,465.6,497.3,688.6000000000024,DS_Mag_90,8246426,observed
1.2000000000000002,2,2,4,4.800000000000001,FA_Dur,8246426,observed
463.68549202529175,471.9837266803017,483.0214068055815,496.0455548096723,528.8021750060929,FA_Mag,8246426,observed
0,1,3,11,12,FA_Tim,8246426,observed
0.005952380952380952,0.008875739644970414,0.029411764705882353,0.04742587161942001,0.05502392344497608,SP_ROC,8246426,observed
25,46,64,86,135,SP_Dur,8246426,observed
728,1790,3700,5950,6910,SP_Mag,8246426,observed
162,224,231,240,258,SP_Tim,8246426,observed
22,24,35,77,143,Wet_BFL_Dur,8246426,observed
292.6,303.5,334,528.6,752.5999999999999,Wet_BFL_Mag_10,8246426,observed
329,704,1965,3040,3970,Wet_BFL_Mag_50,8246426,observed
85,135,189,202,206,Wet_Tim,8246426,observed
208.6,211,213,222,229.2,Peak_Tim_10,8246426,observed
144,166,212,218,220,Peak_Tim_2,8246426,observed
189.00000000000003,210,216,223,236.8,Peak_Tim_5,8246426,observed
1,1,4,4,5.199999999999999,Peak_Dur_10,8246426,observed
4,5,8,10,37,Peak_Dur_2,8246426,observed
1.8,2,5,6,8.599999999999994,Peak_Dur_5,8246426,observed
8750,8750,8750,8750,8750,Peak_10,8246426,observed
5310,5310,5310,5310,5310,Peak_2,8246426,observed
6910,6910,6910,6910,6910,Peak_5,8246426,observed
1,1,1,1,1,Peak_Fre_10,8246426,observed
1,1,1,1,3,Peak_Fre_2,8246426,observed
1,1,1,1,2.1999999999999993,Peak_Fre_5,8246426,observed
