p10,p25,p50,p75,p90,metric,comid,result_type
83.4,139,153,196,214.4,DS_Dur_WS,8915857,observed
354.40000000000003,359,369,382,405,DS_Tim,8915857,observed
14,21.1,28.1,31.5,34.08,DS_Mag_50,8915857,observed
38.059999999999995,41.35,54.91,101.75,128.60000000000002,DS_Mag_90,8915857,observed
1,3,5,7,8.399999999999999,FA_Dur,8915857,observed
50.41508764376868,67.04266067001124,75.77614331947332,149.01979441201837,178.99932406927923,FA_Mag,8915857,observed
0,1,2,9.5,15.599999999999994,FA_Tim,8915857,observed
0.017119555360368594,0.03488531090828291,0.04395663374838987,0.0564321989183485,0.06970211073708404,SP_ROC,8915857,observed
36.8,47.25,79,97,125,SP_Dur,8915857,observed
132,159,283,719,912,SP_Mag,8915857,observed
263,273,285,321,329,SP_Tim,8915857,observed
78.4,103.25,137,164,193.1,Wet_BFL_Dur,8915857,observed
27.115000000000002,45.800000000000004,76.45,157.55000000000004,231.98999999999998,Wet_BFL_Mag_10,8915857,observed
90.105,115.5,199,364,435.79999999999995,Wet_BFL_Mag_50,8915857,observed
86.60000000000001,136.75,152,180.25,189.1,Wet_Tim,8915857,observed
153,243,270,275,278.6,Peak_Tim_10,8915857,observed
143,208.5,233,280,307,Peak_Tim_2,8915857,observed
210.6,249,266,272,272.4,Peak_Tim_5,8915857,observed
2,2,6,7,10.599999999999998,Peak_Dur_10,8915857,observed
2,21,106,140,163,Peak_Dur_2,8915857,observed
2.8000000000000003,4,9,16,23.599999999999998,Peak_Dur_5,8915857,observed
1160,1160,1160,1160,1160,Peak_10,8915857,observed
336,336,336,336,336,Peak_2,8915857,observed
922,922,922,922,922,Peak_5,8915857,observed
1,1,1,1,1,Peak_Fre_10,8915857,observed
1,2,4,6,7,Peak_Fre_2,8915857,observed
1,1,1,1,1.5999999999999979,Peak_Fre_5,8915857,observed
