comid,metric,p10,p25,p50,p75,p90,source,result_type
14972877,Peak_Dur_2,1,4,13,29,47,inferred,predicted
14972877,Peak_Dur_5,1,1,2,5,12,inferred,predicted
14972877,Peak_Fre_2,1,1,2,3,5,inferred,predicted
14972877,Peak_Fre_5,1,1,1,2,3,inferred,predicted
14972877,Peak_10,3761.27191679076,8499.05641085617,14865.840041713998,18991.8445846172,26167.1470207588,model,predicted
14972877,Peak_2,897.6673240541361,2243.53248482351,3058.46172579987,4937.36900794596,6526.8767498978605,model,predicted
14972877,Peak_5,1931.65,5793.1269999999995,8711.690999999999,12215.99,15792.77,model,predicted
14972877,DS_Dur_WS,148.59,177.225,201.475,221.997916666666,236.366666666667,model,predicted
14972877,DS_Mag_50,67.3356793592438,136.828264654413,209.91846209758,291.643854857547,382.451072172993,model,predicted
14972877,DS_Mag_90,149.28872957247,256.628540674505,420.089896852727,733.347442432558,1045.90210769021,model,predicted
14972877,DS_Tim,295.545,305.602083333334,321.5,335.88125,349,model,predicted
14972877,FA_Dur,2,2,3,5,7,obs,predicted
14972877,FA_Mag,212.510221801738,329.968534297624,553.345745820628,835.949766428441,1253.22239769211,model,predicted
14972877,FA_Tim,5.87083333333334,26.54375,42.5833333333333,54.3541666666667,63.6033333333334,model,predicted
14972877,Peak_Dur_10,1,1,1,2,4,obs,predicted
14972877,Peak_Fre_10,1,1,1,1,1,obs,predicted
14972877,SP_Dur,49.385,60.575,73,87.8333333333333,103.82,model,predicted
14972877,SP_Mag,1396.15686398018,2118.17291325279,2666.46472746945,3811.52954001741,5249.62580760937,model,predicted
14972877,SP_ROC,0.0426981687605065,0.05,0.0614035087719298,0.0764956229646436,0.0894094122687995,obs,predicted
14972877,SP_Tim,232.825,241.59375,252,257.725,267.6375,model,predicted
14972877,Wet_BFL_Dur,60.3891666666667,77.525,92.6833333333334,115.5125,146.48,model,predicted
14972877,Wet_BFL_Mag_10,198.352775839498,302.135923938889,385.919650774246,490.393676718057,605.267554059119,model,predicted
14972877,Wet_BFL_Mag_50,706.255997228138,884.85029195367,1164.81585867066,1497.28264247317,2018.89082135419,model,predicted
14972877,Wet_Tim,110.225,134.016666666667,152.533333333334,164.2125,177.106666666667,model,predicted
