comid,metric,p10,p25,p50,p75,p90,source,result_type
8064519,Peak_Dur_2,1,1,4,10,29,inferred,predicted
8064519,Peak_Dur_5,1,1,2,3,6,inferred,predicted
8064519,Peak_Fre_2,1,1,2,3,5,inferred,predicted
8064519,Peak_Fre_5,1,1,1,2,3,inferred,predicted
8064519,Peak_10,910.649160016799,1655.26656816738,2588.28864859974,3734.8257699877204,4694.60524153526,model,predicted
8064519,Peak_2,397.45088544148905,647.0053852758821,839.447853221787,1016.44551661741,1133.7994609483198,model,predicted
8064519,Peak_5,711.1514,1100.578,1475.783,2036.52,2250.784,model,predicted
8064519,DS_Dur_WS,120.870833333334,162.1875,196.25,224.9,246.026666666667,model,predicted
8064519,DS_Mag_50,5.89134425457212,9.79729013382651,15.0919940996391,21.4306668536526,28.5082216645686,model,predicted
8064519,DS_Mag_90,14.2248049567842,22.6609801046542,32.9867354791655,47.2000616551869,66.3896195440966,model,predicted
8064519,DS_Tim,278,289,302.133333333333,313.88125,331.55,model,predicted
8064519,FA_Dur,2,3,4,6,8,obs,predicted
8064519,FA_Mag,27.0609777894616,36.5711819843945,67.5761976864152,150.942522826247,325.170769527123,model,predicted
8064519,FA_Tim,7.825,18.2375,28,44,54.41,model,predicted
8064519,Peak_Dur_10,1,1,1,2,4,obs,predicted
8064519,Peak_Fre_10,1,1,1,1,2,obs,predicted
8064519,SP_Dur,31.7275,44,55,70.13125,101.875,model,predicted
8064519,SP_Mag,305.769862695554,472.724757244026,653.35993732991,851.626866140104,1055.86969066335,model,predicted
8064519,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted
8064519,SP_Tim,232.241666666667,237,244,257,265,model,predicted
8064519,Wet_BFL_Dur,59.99,76,99,149.79375,192.15,model,predicted
8064519,Wet_BFL_Mag_10,27.0013423641645,39.8795361324302,55.2031750828257,74.5223585372832,107.597843838437,model,predicted
8064519,Wet_BFL_Mag_50,79.5823860550928,115.74325674747,166.284728895991,257.100370991521,377.963175432721,model,predicted
8064519,Wet_Tim,60.735,95.96875,143.45,164.875,179.635833333333,model,predicted
