Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,225,300,4.1,7.579999999999998,4,4.086539796259644,15,0.06060606060606061,151,248,149,58,1.6999999999999997,37.5,91,103,121,121.5,3,12,5,1550.0000000000002,221,550.6000000000003,1,2,2
1981,290,256,2.9,23.100000000000023,3,23.00907790956268,1,0.12244897959183683,39,78,217,58,6.140000000000001,11,159,NA,NA,NA,NA,NA,NA,1550.0000000000002,221,550.6000000000003,NA,NA,NA
1982,157,281,4.6,19.400000000000006,2,7.5919011901745455,10,0.06557377049180328,67,224,214,34,22.3,199,180,NA,192,192,NA,11,2,1550.0000000000002,221,550.6000000000003,NA,3,1
1983,84,319,8.45,11,2,142.83168377697623,25,0.06976744186046512,63,374,256,184,14,112,72,NA,190,NA,NA,50,NA,1550.0000000000002,221,550.6000000000003,NA,6,NA
1984,280,259,5.9,10,NA,NA,NA,0.11735330836454434,30,100,229,192,10,28.5,37,NA,69.5,NA,NA,4,NA,1550.0000000000002,221,550.6000000000003,NA,2,NA
1985,146,347,3.55,6.8,4,18.963852715539907,16,0.06666666666666662,126,76,221,48,17.7,61.5,173,NA,NA,NA,NA,NA,NA,1550.0000000000002,221,550.6000000000003,NA,NA,NA
1986,NA,333,NA,NA,3,9.598297502168437,41,0.06818181818181818,171,628,162,35,4.48,147,127,NA,147.5,140,NA,11,4,1550.0000000000002,221,550.6000000000003,NA,4,3
1987,NA,257,NA,NA,NA,NA,NA,0.06451612903225812,56,55,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1550.0000000000002,221,550.6000000000003,NA,NA,NA
1988,231,277,1,3.4,8,5.294337708694613,2,0.0563492063492064,165,15,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1550.0000000000002,221,550.6000000000003,NA,NA,NA
1989,185,309,0.82,1.8599999999999994,2,3.8240272017978887,1,0.08823529411764713,112,44,197,55,2.6,4.6,142,NA,NA,NA,NA,NA,NA,1550.0000000000002,221,550.6000000000003,NA,NA,NA
1990,180,327,0.62,0.8439999999999998,2,2.100312242750858,24,0.12240632930288099,14,7.3,313,185,0.954,1.9,128,NA,NA,NA,NA,NA,NA,1550.0000000000002,221,550.6000000000003,NA,NA,NA
1991,NA,266,NA,NA,3,1.9775663375117354,0,0.14285714285714285,16,42,250,109,2.5,7,141,NA,154,154,NA,1,1,1550.0000000000002,221,550.6000000000003,NA,1,1
1992,107,349,0.74,1.9,9,9.002389127328682,1,0.10416666666666664,33,6.4,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1550.0000000000002,221,550.6000000000003,NA,NA,NA
1993,143,278,5.6,7.78,3,131.7711927608904,29,0.14814814814814814,44,150,234,144,3.5300000000000002,25.5,90,NA,98,NA,NA,1,NA,1550.0000000000002,221,550.6000000000003,NA,1,NA
1994,204,312,7.15,11,NA,NA,NA,0.016129032258064602,84,36,228,173,5.4,6.9,55,NA,NA,NA,NA,NA,NA,1550.0000000000002,221,550.6000000000003,NA,NA,NA
1995,171,309,6.7,12,NA,NA,NA,0.09302325581395349,35,243,274,124,31.3,141,150,NA,241,NA,NA,24,NA,1550.0000000000002,221,550.6000000000003,NA,5,NA
1996,86,343,6.25,13,9,20.00954626276117,4,0.047619047619047616,111,204,232,118,12,64.5,114,NA,134.5,NA,NA,3,NA,1550.0000000000002,221,550.6000000000003,NA,2,NA
1997,270,256,9.7,30.099999999999994,4,219.97787001328408,47,0.08015267175572519,157,653,99,36,9.5,55,63,93,92,93,2,19,5,1550.0000000000002,221,550.6000000000003,1,4,3
1998,NA,316,NA,NA,2,22.972028615688707,10,0.06626506024096386,41,305,275,115,47.8,146,160,NA,216,NA,NA,40,NA,1550.0000000000002,221,550.6000000000003,NA,5,NA
1999,225,269,8.3,12,NA,NA,NA,0.011494252873563178,41,32,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1550.0000000000002,221,550.6000000000003,NA,NA,NA
2000,274,269,8,12,NA,NA,NA,0.08333333333333333,30,53,239,111,9.2,16,128,NA,NA,NA,NA,NA,NA,1550.0000000000002,221,550.6000000000003,NA,NA,NA
2001,52,361,8.4,9.19,6,20.934519688861062,9,0.029138513513513525,137,67,224,47,7.5,12,177,NA,NA,NA,NA,NA,NA,1550.0000000000002,221,550.6000000000003,NA,NA,NA
2002,92,301,9.1,9.8,NA,NA,NA,0.06329113924050632,101,71,200,153,6.2,7.2,47,NA,89,NA,NA,1,NA,1550.0000000000002,221,550.6000000000003,NA,1,NA
2003,NA,266,NA,NA,NA,NA,NA,0.11269841269841269,26,150,240,213,7.7,10,27,39,38,38,1,3,2,1550.0000000000002,221,550.6000000000003,1,1,1
2004,271,252,8.2,9.8,2,33.92827920942175,19,0.0314980158730159,76,36,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1550.0000000000002,221,550.6000000000003,NA,NA,NA
2005,248,286,11,15,2,35.96505288931658,19,0.08823529411764706,44,338,242,85,16.6,48,157,NA,227,NA,NA,15,NA,1550.0000000000002,221,550.6000000000003,NA,3,NA
