p10,p25,p50,p75,p90,metric,comid,result_type
225,248,287,296,300,DS_Dur_WS,2824270,observed
177,186.5,193,202.5,225,DS_Tim,2824270,observed
0,0,0,0,0.23999999999999932,DS_Mag_50,2824270,observed
0.04000000000000001,0.7420000000000004,2.3,2.7400000000000033,2.94,DS_Mag_90,2824270,observed
2,2,7,19,20.799999999999997,FA_Dur,2824270,observed
1.9541413422010512,2.623185202922322,31.001520006161755,34.99131472639756,68.58315219542162,FA_Mag,2824270,observed
18.199999999999996,44,49,59,64.4,FA_Tim,2824270,observed
0.08333333333333333,0.10101010101010101,0.1967741935483871,0.26803827751196174,0.45238095238095244,SP_ROC,2824270,observed
11,16,20,25,31,SP_Dur,2824270,observed
48,82,322,522.5,885,SP_Mag,2824270,observed
161,162,169,178,196,SP_Tim,2824270,observed
42,46,82,113.5,127,Wet_BFL_Dur,2824270,observed
0.026000000000000002,0.192,2.16,4.680000000000001,4.76,Wet_BFL_Mag_10,2824270,observed
2.85,3.0999999999999996,8.8,22.25,25.5,Wet_BFL_Mag_50,2824270,observed
47,76.5,107,119.5,125,Wet_Tim,2824270,observed
138.4,140.5,144,147.5,149.6,Peak_Tim_10,2824270,observed
86,119.625,139.75,157.25,165.25,Peak_Tim_2,2824270,observed
113.19999999999999,125.5,146,152.5,156.4,Peak_Tim_5,2824270,observed
1.2000000000000002,1.5,2,2.5,2.8,Peak_Dur_10,2824270,observed
3,5.5,7.5,9.5,12.5,Peak_Dur_2,2824270,observed
1.4,2,3,4,4.6,Peak_Dur_5,2824270,observed
1674,1674,1674,1674,1674,Peak_10,2824270,observed
549,549,549,549,549,Peak_2,2824270,observed
1322.0000000000005,1322.0000000000005,1322.0000000000005,1322.0000000000005,1322.0000000000005,Peak_5,2824270,observed
1.2000000000000002,1.5,2,2.5,2.8,Peak_Fre_10,2824270,observed
2,3,3.5,5.5,8.5,Peak_Fre_2,2824270,observed
1.2,1.5,2,3,3.5999999999999996,Peak_Fre_5,2824270,observed
