p10,p25,p50,p75,p90,metric,comid,result_type
116.2,165,234.5,284.75,323.6,DS_Dur_WS,8064105,observed
244.60000000000002,261.5,278,298.75,308.6,DS_Tim,8064105,observed
5.98,6.675000000000001,8.325000000000001,11,14,DS_Mag_50,8064105,observed
6.8,10.75,16.700000000000017,32.22500000000001,46.53000000000002,DS_Mag_90,8064105,observed
2,3,4,5.75,8.5,FA_Dur,8064105,observed
16.9897254671882,19.25012772065627,30.99101169095114,41.499945976509956,72.44915861340786,FA_Mag,8064105,observed
16.5,24.25,40.5,53,68,FA_Tim,8064105,observed
0.03493930266520636,0.058053316065956526,0.08452796695512657,0.17896132596685083,0.25106147021546266,SP_ROC,8064105,observed
17,24.75,36,97,157.20000000000002,SP_Dur,8064105,observed
39.9,185,1255,2042.5,3019.000000000001,SP_Mag,8064105,observed
138.9,185,238.5,251.25,265.40000000000003,SP_Tim,8064105,observed
24.799999999999997,29.75,57.5,109.25,193.20000000000002,Wet_BFL_Dur,8064105,observed
5.99,8.39,16,42.175,84.54000000000002,Wet_BFL_Mag_10,8064105,observed
7.97,14.25,144.75,592.125,1327.5,Wet_BFL_Mag_50,8064105,observed
43.5,56.75,141.5,210.25,225,Wet_Tim,8064105,observed
91.3,91.75,120.5,168.75,204.3,Peak_Tim_10,8064105,observed
90.5,154.375,198,243.5,258.65,Peak_Tim_2,8064105,observed
65.5,85,95.5,158.75,200,Peak_Tim_5,8064105,observed
1,1,1.5,2,2,Peak_Dur_10,8064105,observed
1,1.75,4,9.5,12.400000000000006,Peak_Dur_2,8064105,observed
1,1,2,3,3,Peak_Dur_5,8064105,observed
13740.000000000002,13740.000000000002,13740.000000000002,13740.000000000002,13740.000000000002,Peak_10,8064105,observed
2340,2340,2340,2340,2340,Peak_2,8064105,observed
6000.000000000002,6000.000000000002,6000.000000000002,6000.000000000002,6000.000000000002,Peak_5,8064105,observed
1,1,1,1.25,1.7000000000000002,Peak_Fre_10,8064105,observed
1,1,1,3.25,5,Peak_Fre_2,8064105,observed
1,1,1,1.25,2,Peak_Fre_5,8064105,observed
