p10,p25,p50,p75,p90,metric,comid,result_type
145,165,190,222,266,DS_Dur_WS,17684378,observed
198,222,250,269,289,DS_Tim,17684378,observed
0.84,1.795,2.86,5.2,8.05,DS_Mag_50,17684378,observed
3.6220000000000003,6.05,8.38,14.529999999999998,20.30000000000001,DS_Mag_90,17684378,observed
2,3,4,5,7,FA_Dur,17684378,observed
4.5315168304341356,6.5541277952442085,19.697322091712053,40.249299469249905,136.29264581205962,FA_Mag,17684378,observed
10.900000000000002,19.25,28,38,52.400000000000006,FA_Tim,17684378,observed
0.03418803418803407,0.04432933478735003,0.05248618784530402,0.0625,0.07692307692307693,SP_ROC,17684378,observed
35,42,51,96,112,SP_Dur,17684378,observed
83.8,160,286,524,1210,SP_Mag,17684378,observed
146,161,179,196,216,SP_Tim,17684378,observed
48,66,101,129,155,Wet_BFL_Dur,17684378,observed
3.2750000000000004,5.21,11.3,23.9,39.00000000000001,Wet_BFL_Mag_10,17684378,observed
9.1,14,32.15,92,149,Wet_BFL_Mag_50,17684378,observed
43,55,76,99,113,Wet_Tim,17684378,observed
93.2,95,115,139,146.8,Peak_Tim_10,17684378,observed
76,93,125,137,160,Peak_Tim_2,17684378,observed
82.6,95,120.5,133.5,143.2,Peak_Tim_5,17684378,observed
1,1,1,1,1.5999999999999996,Peak_Dur_10,17684378,observed
1,1,2,3,6,Peak_Dur_2,17684378,observed
1,1,1,3,3.1999999999999993,Peak_Dur_5,17684378,observed
2420,2420,2420,2420,2420,Peak_10,17684378,observed
1100,1100,1100,1100,1100,Peak_2,17684378,observed
1810,1810,1810,1810,1810,Peak_5,17684378,observed
1,1,1,1,1,Peak_Fre_10,17684378,observed
1,1,2,2,4,Peak_Fre_2,17684378,observed
1,1,1,2,2.3999999999999986,Peak_Fre_5,17684378,observed
