p10,p25,p50,p75,p90,metric,comid,result_type
127.20000000000002,184,224.5,283,375.20000000000005,DS_Dur_WS,17115703,observed
212.40000000000003,273,305,333.5,343.2,DS_Tim,17115703,observed
19.7,22,28.5,42.25,46.3,DS_Mag_50,17115703,observed
23.7,34,44.700000000000045,57.5,495.4700000000004,DS_Mag_90,17115703,observed
2,3,3,6.75,10.5,FA_Dur,17115703,observed
48.000502809114536,73.74871215266981,161.49319708819442,339.993058569022,867.9710316761275,FA_Mag,17115703,observed
18.5,29.25,37,45.5,48.5,FA_Tim,17115703,observed
0.04133333333333333,0.06448863636363636,0.16560509554140126,0.256642320313327,0.4939216642281372,SP_ROC,17115703,observed
14.8,17,39,61,141.80000000000007,SP_Dur,17115703,observed
26.800000000000004,55.25,2290,6640,10760.000000000002,SP_Mag,17115703,observed
93.90000000000002,210.25,262,279.75,323,SP_Tim,17115703,observed
31,54,71,116,184,Wet_BFL_Dur,17115703,observed
19.8,23,41,54.80000000000001,415.84,Wet_BFL_Mag_10,17115703,observed
23,45,1060,3280,5756,Wet_BFL_Mag_50,17115703,observed
56.2,123,183,206,220.60000000000002,Wet_Tim,17115703,observed
133.2,193.5,227.5,235.125,247.95,Peak_Tim_10,17115703,observed
193.35,210.75,229.5,242.25,248.95,Peak_Tim_2,17115703,observed
228,235.5,249,260.75,262.5,Peak_Tim_5,17115703,observed
1,1,1.5,2,2,Peak_Dur_10,17115703,observed
5.500000000000002,12.5,46,58,70.50000000000003,Peak_Dur_2,17115703,observed
1,1,3,8,14,Peak_Dur_5,17115703,observed
14810,14810,14810,14810,14810,Peak_10,17115703,observed
3480,3480,3480,3480,3480,Peak_2,17115703,observed
11300,11300,11300,11300,11300,Peak_5,17115703,observed
1,1,1,1.25,1.7000000000000002,Peak_Fre_10,17115703,observed
1,1.75,4,6.25,7,Peak_Fre_2,17115703,observed
1,1,1,3,4,Peak_Fre_5,17115703,observed
