p10,p25,p50,p75,p90,metric,comid,result_type
153.6,215.5,242,273,312.4,DS_Dur_WS,17116559,observed
245,259,292,309,323.6,DS_Tim,17116559,observed
3.4,3.5,3.6,3.7,3.9,DS_Mag_50,17116559,observed
3.46,3.6,4.4,63.25000000000004,196.74000000000075,DS_Mag_90,17116559,observed
1,2,5,14,20.4,FA_Dur,17116559,observed
15.995045585719657,22.963353299639017,50.97865801475351,71.9903142428447,196.97197692682283,FA_Mag,17116559,observed
5.2,13,29,54,63,FA_Tim,17116559,observed
0.07189791005580481,0.1402819586594421,0.20136144049187527,0.3688093485193826,0.511342105263158,SP_ROC,17116559,observed
14.600000000000001,23,42,56,99.8,SP_Dur,17116559,observed
14.400000000000004,447,3100,7130,10920,SP_Mag,17116559,observed
171.20000000000002,226,250,265,273.8,SP_Tim,17116559,observed
35.6,44.75,81,94.75,140.70000000000007,Wet_BFL_Dur,17116559,observed
3.3899999999999997,3.4,4,251.00000000000006,558.0000000000002,Wet_BFL_Mag_10,17116559,observed
3.5,4.1,1020,2970,5071,Wet_BFL_Mag_50,17116559,observed
76.7,119,180,195,211.7,Wet_Tim,17116559,observed
133.2,193.5,227.5,234.25,245.5,Peak_Tim_10,17116559,observed
187,223,239,252,254.39999999999998,Peak_Tim_2,17116559,observed
132,192.5,228,250.5,257.4,Peak_Tim_5,17116559,observed
1,1,1.5,3.25,5.500000000000001,Peak_Dur_10,17116559,observed
2,19,25,40,60.2,Peak_Dur_2,17116559,observed
1,1,2,6,18.60000000000001,Peak_Dur_5,17116559,observed
14580,14580,14580,14580,14580,Peak_10,17116559,observed
4900,4900,4900,4900,4900,Peak_2,17116559,observed
11880,11880,11880,11880,11880,Peak_5,17116559,observed
1,1,1,1.5,2.4000000000000004,Peak_Fre_10,17116559,observed
1,2,4,5,7.4,Peak_Fre_2,17116559,observed
1,1,1,1.5,2.4000000000000004,Peak_Fre_5,17116559,observed
