p10,p25,p50,p75,p90,metric,comid,result_type
111,179,224,270,293,DS_Dur_WS,17609017,observed
172,195,239,272,322,DS_Tim,17609017,observed
0.04,0.12,0.55,1.3,2.505,DS_Mag_50,17609017,observed
0.16000000000000003,0.7640000000000003,1.6880000000000002,4.169999999999999,7.2,DS_Mag_90,17609017,observed
2,3,4,5.5,6,FA_Dur,17609017,observed
1.706332049324916,3.3583348269310784,5.698463170504213,14.457521276782254,21.7729636477589,FA_Mag,17609017,observed
7.000000000000003,28.5,39,59,64.8,FA_Tim,17609017,observed
0.03534772524531663,0.041241496598639446,0.0625,0.08333333333333323,0.11388888888888889,SP_ROC,17609017,observed
19.6,30,47,80,117.60000000000007,SP_Dur,17609017,observed
0.64,9.1,118,476,700,SP_Mag,17609017,observed
148.60000000000002,160.5,179,203,208.8,SP_Tim,17609017,observed
35.6,51.5,80,124.5,180,Wet_BFL_Dur,17609017,observed
0.18040000000000003,0.588,1.479,3.76,10.800000000000004,Wet_BFL_Mag_10,17609017,observed
0.6300000000000002,1.6925,5.89,11.875,47.06000000000002,Wet_BFL_Mag_50,17609017,observed
31,63,93,120,135,Wet_Tim,17609017,observed
112.19999999999999,130.5,139,155,164,Peak_Tim_10,17609017,observed
119.5,125,144.5,160,172,Peak_Tim_2,17609017,observed
119.2,124,139,160,168.4,Peak_Tim_5,17609017,observed
1,1,1,1,2.799999999999999,Peak_Dur_10,17609017,observed
1,1,2,5,11,Peak_Dur_2,17609017,observed
1,1,1,2,3.3999999999999986,Peak_Dur_5,17609017,observed
1600,1600,1600,1600,1600,Peak_10,17609017,observed
398,398,398,398,398,Peak_2,17609017,observed
1230,1230,1230,1230,1230,Peak_5,17609017,observed
1,1,1,1,1.5999999999999996,Peak_Fre_10,17609017,observed
1,1,2,3,5,Peak_Fre_2,17609017,observed
1,1,1,1,2.1999999999999993,Peak_Fre_5,17609017,observed
