comid,metric,p10,p25,p50,p75,p90,source,result_type
19777307,Peak_Dur_2,1,1,3,7,16,inferred,predicted
19777307,Peak_Dur_5,1,1,1,3,4.8,inferred,predicted
19777307,Peak_Fre_2,1,1,2,3,5,inferred,predicted
19777307,Peak_Fre_5,1,1,1,2,3,inferred,predicted
19777307,Peak_10,3307.4864760135997,4333.21521233565,8332.638499853509,13746.319059244099,21089.315945364,model,predicted
19777307,Peak_2,560.6897821849669,727.858828604904,1288.6560797457,1938.21497749214,3276.1857603281605,model,predicted
19777307,Peak_5,1941.161,2190.519,3472.923,7509.988,17402.42,model,predicted
19777307,DS_Dur_WS,103.44,149.80625,206.325,252.577083333334,280.85,model,predicted
19777307,DS_Mag_50,0,0.142513811221783,2.99896028646273,9.23278873339489,18.2575903114043,model,predicted
19777307,DS_Mag_90,0.436416070311587,2.8999095284008,10.0942512895764,29.9278983137205,65.0662512588117,model,predicted
19777307,DS_Tim,183.715,211.85,251.6625,296,335.4,model,predicted
19777307,FA_Dur,2,3,4,7,9,obs,predicted
19777307,FA_Mag,35.2516312132215,87.7664096064857,219.785952189378,617.580725171569,813.030364081457,model,predicted
19777307,FA_Tim,4.36666666666667,11.6666666666667,32.8,49.56875,62.25,model,predicted
19777307,Peak_Dur_10,1,1,1,2,3.2,obs,predicted
19777307,Peak_Fre_10,1,1,1,1,2,obs,predicted
19777307,SP_Dur,25,39,80.0833333333333,137.025,179,model,predicted
19777307,SP_Mag,38.1124189027352,124.179532390859,362.989307591885,1387.61971315562,3107.53382629365,model,predicted
19777307,SP_ROC,0.0426683716965046,0.055194810813607303,0.0714285714285714,0.102555203630074,0.166666666666667,obs,predicted
19777307,SP_Tim,120.925,149.2375,175.3,216.525,243,model,predicted
19777307,Wet_BFL_Dur,32,51.55,107.916666666667,158,189.444166666666,model,predicted
19777307,Wet_BFL_Mag_10,0,1.51783756006066,5.86627659218165,14.3919681879221,31.5398797047523,model,predicted
19777307,Wet_BFL_Mag_50,2.40281969727794,6.47416147556901,14.7542128831701,32.2853630544296,84.0230378958304,model,predicted
19777307,Wet_Tim,23.7266666666667,37.3479166666666,59,94.0416666666667,128.435,model,predicted
