comid,metric,p10,p25,p50,p75,p90,source,result_type
22532938,Peak_Dur_2,1,1,3,7,16,inferred,predicted
22532938,Peak_Dur_5,1,1,1,3,4.8,inferred,predicted
22532938,Peak_Fre_2,1,1,2,3,5,inferred,predicted
22532938,Peak_Fre_5,1,1,1,2,3,inferred,predicted
22532938,Peak_10,943.6006010194199,1577.8970685845902,3597.72176187305,6971.259261429859,10980.1485479794,model,predicted
22532938,Peak_2,135.585353144214,163.687292778287,643.33919831857,1426.49121424784,2821.83212492172,model,predicted
22532938,Peak_5,411.0811,930.7073,2448.3779999999997,4770.516,6774.76,model,predicted
22532938,DS_Dur_WS,77.8275,117.15,170.791666666667,218.335416666667,271.5,model,predicted
22532938,DS_Mag_50,0,0.154916737888703,3.27506595475673,8.26933200682662,16.1445046401061,model,predicted
22532938,DS_Mag_90,0.544672842881494,3.23193525093296,8.03481808431449,22.8059261243642,55.2060607035372,model,predicted
22532938,DS_Tim,206.766666666667,239.2875,280.35,310.5125,333.01,model,predicted
22532938,FA_Dur,2,3,4,7,9,obs,predicted
22532938,FA_Mag,15.617209380814,40.977029160977,108.323830010008,333.772265723893,765.034203606548,model,predicted
22532938,FA_Tim,5.445,17.59375,40.55,55,63,model,predicted
22532938,Peak_Dur_10,1,1,1,2,3.2,obs,predicted
22532938,Peak_Fre_10,1,1,1,1,2,obs,predicted
22532938,SP_Dur,24.4275,43,73.125,116,158.55,model,predicted
22532938,SP_Mag,26.8299182187242,92.5638654325045,321.547286578467,1174.74140218007,2462.9782587206,model,predicted
22532938,SP_ROC,0.0426683716965046,0.055194810813607303,0.0714285714285714,0.102555203630074,0.166666666666667,obs,predicted
22532938,SP_Tim,143.5875,159.075,188,227.30625,258.35,model,predicted
22532938,Wet_BFL_Dur,36.5475,69.625,115.5,159.03125,198.2,model,predicted
22532938,Wet_BFL_Mag_10,0.171871657417188,2.98046237064142,7.42579543273128,17.7973736517945,32.1959449800371,model,predicted
22532938,Wet_BFL_Mag_50,5.66293188113146,15.0990659580794,28.1474042330543,57.6141770502077,105.113813241843,model,predicted
22532938,Wet_Tim,26.2375,41.125,69.625,99.90625,119.175,model,predicted
