comid,metric,p10,p25,p50,p75,p90,source,result_type
2806611,Peak_Dur_2,1,1,3,6,10,inferred,predicted
2806611,Peak_Dur_5,1,1,1,2,4,inferred,predicted
2806611,Peak_Fre_2,1,1,2,3,5,inferred,predicted
2806611,Peak_Fre_5,1,1,1,2,2,inferred,predicted
2806611,Peak_10,3175.40492626027,3945.94699312279,7054.913464116379,10266.3057550303,16140.959615515501,model,predicted
2806611,Peak_2,671.594567157782,1138.75831615484,2603.46013543115,4017.4345599083704,6669.68374657115,model,predicted
2806611,Peak_5,1694.79894093665,2607.93088289091,6118.779637118841,10037.3072338477,12164.3009764576,model,predicted
2806611,DS_Dur_WS,146.975,187.225,218.3,248.0125,273.5,model,predicted
2806611,DS_Mag_50,-7.27441232251103e-15,0,0.872783021208725,4.67450472804215,9.09738132353025,model,predicted
2806611,DS_Mag_90,0.0397938449346358,1.21565958550289,4.55639882669104,11.0641791700033,21.1749610825788,model,predicted
2806611,DS_Tim,190.966666666666,211,229.25,251.1875,292.255,model,predicted
2806611,FA_Dur,2,3,4,6,9,obs,predicted
2806611,FA_Mag,7.43893810043079,20.3415812115838,51.00370059513,139.991743182617,468.677946160692,model,predicted
2806611,FA_Tim,11.75,25.7,41.5,52.3770833333333,63.8333333333333,model,predicted
2806611,Peak_Dur_10,1,1,1,2,3,obs,predicted
2806611,Peak_Fre_10,1,1,1,1,2,obs,predicted
2806611,SP_Dur,19,28.075,42.2083333333333,79.0104166666667,125.19,model,predicted
2806611,SP_Mag,78.681290311852507,209.556272147097,575.908741055686,1606.71356300102,3239.66421050641,model,predicted
2806611,SP_ROC,0.0377445093584334,0.0500000000000001,0.0666666666666667,0.0943396226415094,0.151475888975889,obs,predicted
2806611,SP_Tim,152.99,164.65625,179.5,194.55,213.02,model,predicted
2806611,Wet_BFL_Dur,45.68,65.75,88.5666666666666,115.5,151.265,model,predicted
2806611,Wet_BFL_Mag_10,0.122407165024051,2.55119214201487,6.87455073688622,13.5559672941133,19.3518910634846,model,predicted
2806611,Wet_BFL_Mag_50,10.6685263854668,18.7718101816629,35.0158773694465,56.6258549717246,103.817883109494,model,predicted
2806611,Wet_Tim,56.1625,74.35625,84.6458333333333,98,108.5,model,predicted
