p10,p25,p50,p75,p90,metric,comid,result_type
98,144,193,219,227,DS_Dur_WS,17055970,observed
276.4,286.5,299.5,318.5,333.70000000000005,DS_Tim,17055970,observed
38,52,62,154,269,DS_Mag_50,17055970,observed
61.80000000000001,71,165.7999999999999,365.0000000000001,521.2,DS_Mag_90,17055970,observed
2,2,3,3.25,6,FA_Dur,17055970,observed
64.99238724288277,96.45973376052095,146.96759222848596,255.99172813122368,638.4850559963709,FA_Mag,17055970,observed
4.5,12.25,24,41.75,57.5,FA_Tim,17055970,observed
0.026386913229018493,0.028593172460581108,0.042045454545454546,0.0967887555145173,0.11440767707503201,SP_ROC,17055970,observed
37.1,43.75,54,73.75,90.7,SP_Dur,17055970,observed
168.7,463,2900,4190,5233,SP_Mag,17055970,observed
209.5,220.25,246.5,260.75,265.90000000000003,SP_Tim,17055970,observed
69.9,104,119,181,194.10000000000002,Wet_BFL_Dur,17055970,observed
54.7,90.4,307.75,506,767.1600000000001,Wet_BFL_Mag_10,17055970,observed
75.4,149.75,610.75,988.25,1530.000000000001,Wet_BFL_Mag_50,17055970,observed
22,58,126,149,157,Wet_Tim,17055970,observed
101.8,116.5,141,184.5,210.59999999999997,Peak_Tim_10,17055970,observed
158,165.75,227,240.25,251,Peak_Tim_2,17055970,observed
97.2,105,138,139,192.39999999999998,Peak_Tim_5,17055970,observed
1,1,1,2,2.5999999999999996,Peak_Dur_10,17055970,observed
3,5.5,7,27,38,Peak_Dur_2,17055970,observed
1,1,2,3,3,Peak_Dur_5,17055970,observed
8161,8161,8161,8161,8161,Peak_10,17055970,observed
3295,3295,3295,3295,3295,Peak_2,17055970,observed
7404.000000000001,7404.000000000001,7404.000000000001,7404.000000000001,7404.000000000001,Peak_5,17055970,observed
1,1,1,1,1,Peak_Fre_10,17055970,observed
1,1.5,2,3,4,Peak_Fre_2,17055970,observed
1,1,1,1,1,Peak_Fre_5,17055970,observed
