p10,p25,p50,p75,p90,metric,comid,result_type
178,194,224,247,290,DS_Dur_WS,5329511,observed
172,198,220,239,263,DS_Tim,5329511,observed
5.6,6.88,9.075,9.8,12,DS_Mag_50,5329511,observed
10.400000000000002,15,22,28.029999999999998,37,DS_Mag_90,5329511,observed
2,3,4,5,8.399999999999999,FA_Dur,5329511,observed
20.50373035913085,24.227816527121114,42.29828874446329,69.73444837692938,124.37108266260006,FA_Mag,5329511,observed
13.600000000000001,23.25,37,46.75,52.7,FA_Tim,5329511,observed
0.054365079365079366,0.06382978723404255,0.09523809523809523,0.11976047904191617,0.13914956011730206,SP_ROC,5329511,observed
16,19,23,33,108,SP_Dur,5329511,observed
146,373,465,1360,2840,SP_Mag,5329511,observed
135,153,178,197,234,SP_Tim,5329511,observed
52,69,89,124,157,Wet_BFL_Dur,5329511,observed
15,22.8,28.7,46.500000000000014,66.54,Wet_BFL_Mag_10,5329511,observed
27.8,43.85,102,177,280.5,Wet_BFL_Mag_50,5329511,observed
42,60,78,96,111,Wet_Tim,5329511,observed
92.6,95,125,139,144.4,Peak_Tim_10,5329511,observed
103,114,132.5,141,147,Peak_Tim_2,5329511,observed
91.80000000000001,95,129,139,146.2,Peak_Tim_5,5329511,observed
1,1,1,1,1,Peak_Dur_10,5329511,observed
1,1,3,5,8,Peak_Dur_2,5329511,observed
1,1,1,2,2.1999999999999993,Peak_Dur_5,5329511,observed
6880,6880,6880,6880,6880,Peak_10,5329511,observed
2320,2320,2320,2320,2320,Peak_2,5329511,observed
4730,4730,4730,4730,4730,Peak_5,5329511,observed
1,1,1,1,1,Peak_Fre_10,5329511,observed
1,1,2,3,5,Peak_Fre_2,5329511,observed
1,1,1,1,2,Peak_Fre_5,5329511,observed
