Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,72,323,12200,13900,4,17499.99105609905,50,0.032520325203252036,161,68100,162,92,12430,39250,70,144,123,125,1,36,7,80700,60800,76300,1,2,2
1981,27,370,7940,8736,NA,NA,NA,0.02933591231463572,188,38600,182,153,9312,12900,29,NA,NA,NA,NA,NA,NA,80700,60800,76300,NA,NA,NA
1982,118,269,16900,21000,NA,NA,NA,0.031751804397694844,70,70300,199,172,14620.000000000013,54600,27,NA,161,NA,NA,62,NA,80700,60800,76300,NA,6,NA
1983,93,300,21200,22900,NA,NA,NA,0.01443001443001443,131,75400,169,148,16970,41750,21,NA,100,153,NA,79,3,80700,60800,76300,NA,2,1
1984,24,389,11200,12250,NA,NA,NA,0.02661799002194385,297,77800,92,65,15480,58400,27,NA,55,87,NA,37,3,80700,60800,76300,NA,3,1
1985,91,362,8750,17500,NA,NA,NA,0.02702702702702703,285,34300,77,53,9814,28000,24,NA,NA,NA,NA,NA,NA,80700,60800,76300,NA,NA,NA
1986,NA,258,NA,NA,7,12999.96229135811,57,0.050505050505050504,93,75700,165,78,10940,30950,87,140,138,139,5,35,8,80700,60800,76300,1,1,1
1987,47,359,7300,8994,NA,NA,NA,0.02608695652173913,189,37300,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80700,60800,76300,NA,NA,NA
1988,144,359,10300,14450.00000000001,NA,NA,NA,0.02525466893039049,131,15000,228,188,7804,12250,40,NA,NA,NA,NA,NA,NA,80700,60800,76300,NA,NA,NA
1989,36,372,10100,13300,3,27399.98483690716,55,0.03255340793489318,191,57000,181,44,11360,26800,137,NA,NA,NA,NA,NA,NA,80700,60800,76300,NA,NA,NA
1990,139,376,7250,10520,5,18200.135771220466,25,0.025925925925925925,176,16200,200,164,10630,13000,36,NA,NA,NA,NA,NA,NA,80700,60800,76300,NA,NA,NA
1991,138,291,7195,9370,4,11199.995013843,72,0.03591632165261862,110,41900,181,42,6383,18300,139,NA,NA,NA,NA,NA,NA,80700,60800,76300,NA,NA,NA
1992,174,267,5965,9578,NA,NA,NA,0.04471149843190586,93,32500,174,111,7300,9440,63,NA,NA,NA,NA,NA,NA,80700,60800,76300,NA,NA,NA
1993,49,355,11700,12620,4,8940.000066137263,0,0.030303030303030304,171,65000,184,109,11038,34400,75,NA,146,NA,NA,18,NA,80700,60800,76300,NA,3,NA
1994,139,310,9570,14920,NA,NA,NA,NA,NA,15700,338,300,6867,10150,38,NA,NA,NA,NA,NA,NA,80700,60800,76300,NA,NA,NA
1995,128,294,15900,20130,6,30899.973154450945,66,0.031141868512110725,75,69600,219,136,22500,61150,83,163,187,162,1,73,6,80700,60800,76300,1,4,1
1996,42,384,9840,11380,NA,NA,NA,0.022792207792207794,235,68200,149,93,10720,31400,56,NA,186.5,NA,NA,21,NA,80700,60800,76300,NA,4,NA
1997,95,358,11500,21680,NA,NA,NA,0.02389102838396805,255,76500,103,61,10500,46800,42,93,80.5,92,4,50,8,80700,60800,76300,1,2,1
1998,104,294,19550,22710,3,22999.86793650281,58,0.025380710659898477,41,56200,253,166,32050,54500,87,NA,141,130,NA,57,1,80700,60800,76300,NA,2,1
1999,95,386,11700,14460,NA,NA,NA,0.02468276210203833,228,62100,158,126,13850,32150,32,NA,140,NA,NA,19,NA,80700,60800,76300,NA,3,NA
2000,88,373,10600,11830,NA,NA,NA,0.02584410727641842,217,65700,156,61,11800,35000,95,NA,141,NA,NA,28,NA,80700,60800,76300,NA,2,NA
2001,23,382,6900,9144,NA,NA,NA,0.02170767004341534,220,41400,162,74,11100,15450,88,NA,NA,NA,NA,NA,NA,80700,60800,76300,NA,NA,NA
2002,58,380,9170,12560.000000000002,NA,NA,NA,0.026432231020027945,279,58800,101,78,8030,17500,23,NA,NA,NA,NA,NA,NA,80700,60800,76300,NA,NA,NA
2003,53,383,10300,11560,9,13600.039410919193,40,0.022703818369453045,160,56600,223,165,12900,28000,58,NA,101,NA,NA,2,NA,80700,60800,76300,NA,2,NA
2004,54,375,10600,12410.000000000002,NA,NA,NA,0.019324122479462285,218,67200,157,104,13920,25900,53,NA,142,NA,NA,18,NA,80700,60800,76300,NA,1,NA
2005,140,276,14200,15310,NA,NA,NA,0.0553099593495935,38,58100,238,184,10800,18350,54,NA,NA,NA,NA,NA,NA,80700,60800,76300,NA,NA,NA
2006,139,282,15200,17120,NA,NA,NA,0.017713365539452495,80,72200,202,152,12500,55300,50,92,154,92,3,41,4,80700,60800,76300,1,3,1
2007,58,388,10195,11230,NA,NA,NA,0.018988102391539478,71,16700,317,262,9142,12950,55,NA,NA,NA,NA,NA,NA,80700,60800,76300,NA,NA,NA
2008,108,385,8320,10660,NA,NA,NA,0.01904761904761905,232,36500,153,95,10740,15800,58,NA,NA,NA,NA,NA,NA,80700,60800,76300,NA,NA,NA
2009,91,367,8700,11400,9,12999.993997096919,34,0.02854230377166157,208,49200,159,51,7640,11200,108,NA,NA,NA,NA,NA,NA,80700,60800,76300,NA,NA,NA
2010,143,268,14700,16400,NA,NA,NA,0.05306037749467682,143,49800,125,34,9832,16700,91,NA,NA,NA,NA,NA,NA,80700,60800,76300,NA,NA,NA
2011,NA,298,NA,NA,NA,NA,NA,0.0379746835443038,114,63300,184,139,13500,25800,45,NA,124.5,NA,NA,20,NA,80700,60800,76300,NA,2,NA
2012,39,365,9720,13440,NA,NA,NA,0.01948051948051948,51,19900,314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80700,60800,76300,NA,NA,NA
2013,275,204,10500,15660,NA,NA,NA,0.02796747967479675,114,62300,90,52,8656,21000,38,NA,86,NA,NA,2,NA,80700,60800,76300,NA,1,NA
2014,44,381,6525,7343,NA,NA,NA,0.017121586199938706,193,16800,188,75,6082,8700,113,NA,NA,NA,NA,NA,NA,80700,60800,76300,NA,NA,NA
2015,194,259,6660,8052.000000000003,NA,NA,NA,0.03,173,50600,86,42,7182,14850,44,NA,NA,NA,NA,NA,NA,80700,60800,76300,NA,NA,NA
2016,194,216,12450,15740.000000000004,4,10199.978516744875,73,0.05343511450381679,42,57500,174,87,9896,18000,87,NA,164,NA,NA,5,NA,80700,60800,76300,NA,1,NA
2017,231,279,12600,18400,NA,NA,NA,0.03508771929824561,102,63500,177,133,13580,58800,44,NA,161,137.5,NA,78,5,80700,60800,76300,NA,4,2
2018,181,256,12300,16100,NA,NA,NA,0.042735042735042736,62,60800,194,50,8807,21350,144,NA,190,NA,NA,1,NA,80700,60800,76300,NA,1,NA
2019,NA,269,NA,NA,NA,NA,NA,0.033854166666666664,76,56300,193,122,11670.000000000002,44000,71,NA,152,NA,NA,2,NA,80700,60800,76300,NA,1,NA
2020,NA,362,NA,NA,NA,NA,NA,0.019333864510480914,238,22500,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80700,60800,76300,NA,NA,NA
