comid,metric,p10,p25,p50,p75,p90,source,result_type
17116241,Peak_Dur_2,1,1,4,10,29,inferred,predicted
17116241,Peak_Dur_5,1,1,2,3,6,inferred,predicted
17116241,Peak_Fre_2,1,1,2,3,5,inferred,predicted
17116241,Peak_Fre_5,1,1,1,2,3,inferred,predicted
17116241,Peak_10,2853.47848958232,3553.2326182321704,4700.53256340433,6718.6366541467505,8963.21483044132,model,predicted
17116241,Peak_2,564.9354592477459,722.973694474693,1044.00591833314,1347.7783370066802,1787.4941811931,model,predicted
17116241,Peak_5,2072.6710000000003,2333.9179999999997,2834.0440000000003,3677.458,4233.899,model,predicted
17116241,DS_Dur_WS,107,129.65,160.308333333334,189,216.485,model,predicted
17116241,DS_Mag_50,2.52289437123528,5.33744666577056,9.1055042155967,13.881465423858799,20.2117560199217,model,predicted
17116241,DS_Mag_90,10.0143084415118,15.2779175116225,24.1082571305478,38.8438915447627,67.2283343340428,model,predicted
17116241,DS_Tim,275.8675,290.191666666666,303.616666666667,315.025,330.0225,model,predicted
17116241,FA_Dur,2,3,4,6,8,obs,predicted
17116241,FA_Mag,18.1202268005555,29.8835837206597,54.9080517312935,92.6268415463296,157.699046227667,model,predicted
17116241,FA_Tim,9,16,30,41.8333333333333,49.675,model,predicted
17116241,Peak_Dur_10,1,1,1,2,4,obs,predicted
17116241,Peak_Fre_10,1,1,1,1,2,obs,predicted
17116241,SP_Dur,54.125,65.7479166666667,83.4375,109.53125,143.258333333333,model,predicted
17116241,SP_Mag,176.944917963035,292.87656467542803,421.664452462229,585.115218301681,993.748041114159,model,predicted
17116241,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted
17116241,SP_Tim,165.675,195.18125,216.7,233.88125,244.6875,model,predicted
17116241,Wet_BFL_Dur,62.3875,86.1875,114.391666666667,146.90625,170.781666666666,model,predicted
17116241,Wet_BFL_Mag_10,16.8416465595441,29.1680942104546,48.6971112527197,72.0008223525594,102.455735729026,model,predicted
17116241,Wet_BFL_Mag_50,69.311947244068,97.8222692146334,134.64005565311,180.357558445303,256.97768556351,model,predicted
17116241,Wet_Tim,53.5,75.9583333333333,90.9,105.2625,127,model,predicted
