Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,198,316,274.5,416.90000000000003,2,372.97108857574256,14,0.06725018234865063,74,3840,242,174,686.4000000000001,3640,68,NA,160,109,NA,124,1,5430,2450,4780,NA,3,1
1981,87,355,243,328.4,3,493.98789398505846,1,0.06965891251605538,144,1440,211,63,179.20000000000002,357,148,NA,NA,NA,NA,NA,NA,5430,2450,4780,NA,NA,NA
1982,141,363,1250,1550,4,399.0006593500614,14,0.045454545454545456,19,1540,344,268,282.8,1295,76,NA,139.5,NA,NA,2,NA,5430,2450,4780,NA,2,NA
1983,56,344,1990,2100,8,2149.997020134821,62,0.022222222222222223,57,4200,287,149,1988,3780,138,NA,138,180,NA,176,39,5430,2450,4780,NA,4,2
1984,NA,254,NA,NA,NA,NA,NA,0.04242580076403174,179,5680,75,41,1060,4080,34,59,49,73.5,19,75,47,5430,2450,4780,1,1,2
1985,111,359,414,559,3,879.998769759774,0,0.046464646464646465,34,1390,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5430,2450,4780,NA,NA,NA
1986,NA,209,NA,NA,NA,NA,NA,0.039711191335740074,36,6450,173,69,540.2,949,104,162,140,161,15,47,18,5430,2450,4780,1,1,1
1987,132,370,216.5,343.9,NA,NA,NA,0.04136263987958903,110,1040,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5430,2450,4780,NA,NA,NA
1988,135,376,452,480,NA,NA,NA,0.015789473684210527,74,918,302,170,478.50000000000045,853.5,132,NA,NA,NA,NA,NA,NA,5430,2450,4780,NA,NA,NA
1989,182,316,250.5,434,9,742.9982699757006,19,0.05046411137289092,47,1080,269,134,213.60000000000002,1000,135,NA,NA,NA,NA,NA,NA,5430,2450,4780,NA,NA,NA
1990,NA,365,NA,NA,3,395.64957934350383,10,0.04035087719298246,73,707,292,160,221.89999999999998,602,132,NA,NA,NA,NA,NA,NA,5430,2450,4780,NA,NA,NA
1991,39,328,194,252.4,3,651.8730057444252,8,0.07416845493562232,23,323,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5430,2450,4780,NA,NA,NA
1992,199,250,258,298.20000000000005,NA,NA,NA,0.04048582995951417,16,824,234,233,161,270,1,NA,NA,NA,NA,NA,NA,5430,2450,4780,NA,NA,NA
1993,NA,316,NA,NA,5,903.9898484150309,19,0.0410958904109589,69,1560,247,164,243,348,83,NA,NA,NA,NA,NA,NA,5430,2450,4780,NA,NA,NA
1994,83,369,318,360,4,1099.9992951871197,11,0.028398430837455226,155,1290,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5430,2450,4780,NA,NA,NA
1995,201,270,364,451,7,915.997853980736,18,0.04683544303797468,27,1580,243,160,330.79999999999995,525,83,NA,162,NA,NA,1,NA,5430,2450,4780,NA,1,NA
1996,77,325,474,559.0000000000001,4,1159.7901723248542,16,0.03302954776230877,157,3910,168,63,393.40000000000003,775,105,NA,143,NA,NA,37,NA,5430,2450,4780,NA,1,NA
1997,167,285,440,516.8000000000001,4,1060.012675587074,13,0.02857142857142857,132,7240,153,117,819.4,4620,36,99,67,115.5,55,96,62,5430,2450,4780,3,1,2
1998,NA,412,NA,NA,10,1650.2441586470998,15,0.01775147928994083,267,4580,145,59,385.8,1680,86,NA,125,131,NA,41,3,5430,2450,4780,NA,3,1
1999,171,315,426,618,NA,NA,NA,0.01951219512195122,165,4260,150,NA,NA,NA,NA,NA,120,NA,NA,40,NA,5430,2450,4780,NA,2,NA
2000,261,276,404,454,2,659.0235788864562,11,0.08176100628930817,21,1610,255,135,478.20000000000005,1550,120,NA,144,NA,NA,22,NA,5430,2450,4780,NA,1,NA
