Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,207,315,118,208,4,218.97652091648158,19,0.11538461538461539,78,6640,237,152,916.4000000000001,1615,85,NA,200,104,NA,73,1,21060,2590,14820.000000000007,NA,7,1
1981,173,265,25,288.00000000000006,9,210.0860061826796,11,0.11965811965811966,50,2360,215,59,226.2,856,156,NA,NA,NA,NA,NA,NA,21060,2590,14820.000000000007,NA,NA,NA
1982,191,314,809,2120,2,62.655554228661984,11,0.06764705882352941,75,6970,239,167,636.6,1990,72,138,152,165,1,101,2,21060,2590,14820.000000000007,1,7,2
1983,65,327,286,377,5,4809.779840568039,25,0.1,70,13000,257,118,1660,2670,139,NA,140.5,NA,NA,109,NA,21060,2590,14820.000000000007,NA,16,NA
1984,204,297,118.5,325.70000000000005,NA,NA,NA,0.13157894736842105,56,3820,241,215,892.4000000000001,1470,26,NA,139,NA,NA,28,NA,21060,2590,14820.000000000007,NA,8,NA
1985,218,272,53,485.90000000000026,8,194.99271285782274,33,0.10646238745280279,55,2000,217,82,258.2,586.5,135,NA,195,NA,NA,2,NA,21060,2590,14820.000000000007,NA,1,NA
1986,194,302,117.5,231.10000000000005,4,97.99886401480936,34,0.0975609756097561,58,5840,244,120,1509,2795,124,140,202,148.5,2,76,4,21060,2590,14820.000000000007,1,7,2
1987,247,246,71,96.80000000000001,1,225.99943112595304,5,0.0645769575566478,19,633,227,97,83,406,130,NA,NA,NA,NA,NA,NA,21060,2590,14820.000000000007,NA,NA,NA
1988,229,275,61,83.20000000000002,NA,NA,NA,0.075,46,616,229,102,148.4,381,127,NA,NA,NA,NA,NA,NA,21060,2590,14820.000000000007,NA,NA,NA
1989,30,343,89.5,148.3,7,235.9771689117492,53,0.08029197080291971,149,1640,194,56,141.5,1033.5,138,NA,158,NA,NA,1,NA,21060,2590,14820.000000000007,NA,1,NA
1990,146,408,105,235,NA,NA,NA,0.1908713692946058,50,501,358,351,68,231,7,NA,NA,NA,NA,NA,NA,21060,2590,14820.000000000007,NA,NA,NA
1991,NA,410,NA,NA,1,344.9952852958307,0,0.18974358974358974,171,1240,239,93,171.20000000000002,464,146,NA,NA,NA,NA,NA,NA,21060,2590,14820.000000000007,NA,NA,NA
1992,95,373,125,218.60000000000008,NA,NA,NA,0.1402439024390244,174,774,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21060,2590,14820.000000000007,NA,NA,NA
1993,NA,315,NA,NA,8,208.96603981157097,20,0.11885245901639344,53,3460,262,167,620.2,1530,95,NA,225,NA,NA,39,NA,21060,2590,14820.000000000007,NA,9,NA
1994,NA,340,NA,NA,2,665.0756982718941,4,0.216679441321751,121,599,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21060,2590,14820.000000000007,NA,NA,NA
