comid,metric,p10,p25,p50,p75,p90,source,result_type
14982384,Peak_Dur_2,1,1,3,7,16,inferred,predicted
14982384,Peak_Dur_5,1,1,1,3,4.8,inferred,predicted
14982384,Peak_Fre_2,1,1,2,3,5,inferred,predicted
14982384,Peak_Fre_5,1,1,1,2,3,inferred,predicted
14982384,Peak_10,2399.5433566094603,2639.0841018022797,3400.4212509989397,4569.71077171628,6905.016027881689,model,predicted
14982384,Peak_2,653.839659874794,861.0062611187919,1297.25045490715,2001.15586856362,2684.8319970116,model,predicted
14982384,Peak_5,1644.285,1941.9070000000002,2909.3320000000003,3849.407,5551.353,model,predicted
14982384,DS_Dur_WS,123.865,151.514583333334,179.95,210.770833333333,233.05,model,predicted
14982384,DS_Mag_50,0.405200565943217,2.18714816657977,7.15011798660014,17.0506343505126,27.9382260832442,model,predicted
14982384,DS_Mag_90,6.91391545829493,14.3275702912533,24.2726138573766,40.1867963450222,57.5742755144898,model,predicted
14982384,DS_Tim,223.8475,242,260.316666666667,277.633333333334,299.591666666667,model,predicted
14982384,FA_Dur,2,3,4,7,9,obs,predicted
14982384,FA_Mag,11.6396236324961,22.4354179631459,44.2302258715297,91.8326640567399,205.316567052964,model,predicted
14982384,FA_Tim,6.9875,14.4,24.6125,37.10625,46.6833333333334,model,predicted
14982384,Peak_Dur_10,1,1,1,2,3.2,obs,predicted
14982384,Peak_Fre_10,1,1,1,1,2,obs,predicted
14982384,SP_Dur,27.62,36,48.225,71,101.525,model,predicted
14982384,SP_Mag,152.407121671653,267.023995971587,556.699227563707,1167.60765301608,2168.22148416172,model,predicted
14982384,SP_ROC,0.0426683716965046,0.055194810813607303,0.0714285714285714,0.102555203630074,0.166666666666667,obs,predicted
14982384,SP_Tim,161.965,180,198,212.75,230.02,model,predicted
14982384,Wet_BFL_Dur,67.4375,93.1770833333333,122.4375,150,176.05,model,predicted
14982384,Wet_BFL_Mag_10,13.9462367017748,25.7664199260581,37.6520579694626,58.1309719161291,89.0585399080622,model,predicted
14982384,Wet_BFL_Mag_50,60.2945388489283,77.4166642619438,110.481166473002,160.967823792431,230.316981794996,model,predicted
14982384,Wet_Tim,47.95,57.8,71.4333333333333,87.75,102.715,model,predicted
