Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,133,320,13,14,NA,NA,NA,0.05263157894736842,114,25,206,178,13,17,28,NA,104,NA,NA,1,NA,4580.000000000003,70,1884,NA,1,NA
1981,111,324,11,20,NA,NA,NA,0.075,78,24,246,159,15,21,87,NA,NA,NA,NA,NA,NA,4580.000000000003,70,1884,NA,NA,NA
1982,337,276,17,25,NA,NA,NA,0.31016042780748665,41,946,235,166,19,23,69,NA,196,80,NA,76,2,4580.000000000003,70,1884,NA,6,1
1983,101,300,21,22,NA,NA,NA,0.19763983427049422,30,1300,270,23,32.2,919,247,NA,255,260,NA,35,1,4580.000000000003,70,1884,NA,1,1
1984,102,269,21,22,NA,NA,NA,0.07142857142857142,169,37,100,65,17,25,35,NA,NA,NA,NA,NA,NA,4580.000000000003,70,1884,NA,NA,NA
1985,183,314,23,25,NA,NA,NA,0.07142857142857142,256,25,58,53,22,23,5,NA,NA,NA,NA,NA,NA,4580.000000000003,70,1884,NA,NA,NA
1986,117,258,23,23,NA,NA,NA,0.07983193277310924,95,2670,163,32,21.6,40.5,131,158,158,158,1,15,2,4580.000000000003,70,1884,1,3,1
1987,221,148,21,21,NA,NA,NA,0.07692307692307693,102,22,46,37,20,22,9,NA,NA,NA,NA,NA,NA,4580.000000000003,70,1884,NA,NA,NA
1988,114,254,11,11,NA,NA,NA,0.175,16,22,238,235,11,12,3,NA,NA,NA,NA,NA,NA,4580.000000000003,70,1884,NA,NA,NA
1989,NA,254,NA,NA,NA,NA,NA,0.12,17,30,237,235,7.200000000000001,9.8,2,NA,NA,NA,NA,NA,NA,4580.000000000003,70,1884,NA,NA,NA
1990,NA,305,NA,NA,3,47.00219242333987,0,NA,NA,47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4580.000000000003,70,1884,NA,NA,NA
1991,NA,167,NA,NA,NA,NA,NA,0.07692307692307693,165,38,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4580.000000000003,70,1884,NA,NA,NA
1992,167,212,22,22,3,49.99999979817605,0,NA,NA,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4580.000000000003,70,1884,NA,NA,NA
1993,NA,262,NA,NA,8,51.077947479496025,1,NA,NA,51,0,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,4580.000000000003,70,1884,NA,NA,NA
