Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,62,355,99,143,NA,NA,NA,0.08333333333333333,25,267,330,66,78.5,165,264,NA,NA,NA,NA,NA,NA,2170,382,1930,NA,NA,NA
1981,197,357,51,290,4,150.0303688580815,20,0.006779661016949152,21,435,336,285,66,149,51,NA,281,NA,NA,68,NA,2170,382,1930,NA,3,NA
1982,90,297,235,313,3,312.99992009415786,0,0.05238095238095238,22,1930,275,87,65,1040,188,NA,230,271,NA,71,1,2170,382,1930,NA,2,1
1983,82,305,573,787.7000000000003,NA,NA,NA,0.010186757215619695,16,1790,289,268,399.30000000000007,1700,21,NA,112,101.5,NA,318,8,2170,382,1930,NA,3,2
1984,60,368,50,53,NA,NA,NA,0.012658227848101266,277,2320,91,70,186.5,1820,21,71,31,59,28,136,63,2170,382,1930,3,3,1
1985,154,349,165,231,NA,NA,NA,0.008551479174776177,24,374,325,265,57,92,60,NA,NA,NA,NA,NA,NA,2170,382,1930,NA,NA,NA
1986,39,358,45,50,NA,NA,NA,0.006243496357960458,191,2410,167,30,129.3,2245,137,154.5,232,152.5,30,120,35,2170,382,1930,2,3,2
1987,NA,382,NA,NA,NA,NA,NA,0.04815864022662889,32,394,350,319,70,193,31,NA,278,NA,NA,74,NA,2170,382,1930,NA,1,NA
1988,260,373,1.2,37,NA,NA,NA,0.03174692049272117,99,391,274,NA,NA,NA,NA,NA,267,NA,NA,4,NA,2170,382,1930,NA,1,NA
1989,NA,350,NA,NA,9,6.009249236750187,0,0.028619390763183754,48,393,302,42,59.50000000000003,302,260,NA,297,NA,NA,4,NA,2170,382,1930,NA,1,NA
