p10,p25,p50,p75,p90,metric,comid,result_type
175.6,199.25,261.5,348.25,407.40000000000003,DS_Dur_WS,343159,observed
98.7,144.5,209.5,263,274.8,DS_Tim,343159,observed
18,18.174999999999997,19,20,21.55,DS_Mag_50,343159,observed
21,22,23.5,26.15,27.1,DS_Mag_90,343159,observed
2,2.25,3,3.75,5,FA_Dur,343159,observed
79.99632346439296,109.74131594972299,220.96997579315334,389.97663706830133,1235.9334407962149,FA_Mag,343159,observed
8,18,43,68,71,FA_Tim,343159,observed
0.00644809438927093,0.04677197802197802,0.05263157894736842,0.3069710906036873,0.7109608745684693,SP_ROC,343159,observed
11,11.5,14,49,95.8000000000001,SP_Dur,343159,observed
24.53,28.25,377.5,1405,2575.000000000003,SP_Mag,343159,observed
9.200000000000003,66,167,224,252.2,SP_Tim,343159,observed
17,25,69.5,114.5,143.10000000000002,Wet_BFL_Dur,343159,observed
17.9,18,18,18,19,Wet_BFL_Mag_10,343159,observed
18,18,19,20.75,100.57000000000015,Wet_BFL_Mag_50,343159,observed
60.4,83.5,118,147.5,168.79999999999995,Wet_Tim,343159,observed
91.19999999999999,91.5,92,103.25,110,Peak_Tim_10,343159,observed
106.00000000000001,146.5,174,194,216.6,Peak_Tim_2,343159,observed
103,115.625,150.25,184.5,207,Peak_Tim_5,343159,observed
1.2,1.5,2,2,2,Peak_Dur_10,343159,observed
1,1,2,8,13.799999999999997,Peak_Dur_2,343159,observed
1.5,2,2,2.75,4.5,Peak_Dur_5,343159,observed
6793.000000000004,6793.000000000004,6793.000000000004,6793.000000000004,6793.000000000004,Peak_10,343159,observed
781,781,781,781,781,Peak_2,343159,observed
3372.0000000000036,3372.0000000000036,3372.0000000000036,3372.0000000000036,3372.0000000000036,Peak_5,343159,observed
1,1,1,1.5,1.7999999999999998,Peak_Fre_10,343159,observed
1,1,2,3,5.6,Peak_Fre_2,343159,observed
1,1.25,2,2,2,Peak_Fre_5,343159,observed
