p10,p25,p50,p75,p90,metric,comid,result_type
100,118,131,165,194,DS_Dur_WS,3798909,observed
273,280,292,308,319,DS_Tim,3798909,observed
13,19,40.5,60,85.5,DS_Mag_50,3798909,observed
37,62,96.49999999999999,159,227.70000000000002,DS_Mag_90,3798909,observed
3,4,5,6,7.699999999999999,FA_Dur,3798909,observed
60.96080609148613,101.99933339070574,174.99787939243777,486.4930203498554,736.0470411683366,FA_Mag,3798909,observed
17.6,23.75,28.5,37.5,57.599999999999994,FA_Tim,3798909,observed
0.05333333333333334,0.05640952252676944,0.06241519674355495,0.06976895119418483,0.07317073170731707,SP_ROC,3798909,observed
48,59,74,103,131,SP_Dur,3798909,observed
866,1300,1930,3000,4600,SP_Mag,3798909,observed
149,196,224,245,253,SP_Tim,3798909,observed
83,109,154,176,201,Wet_BFL_Dur,3798909,observed
122,171.60000000000002,311,566.4000000000001,747,Wet_BFL_Mag_10,3798909,observed
280.5,468,646,1240,1520,Wet_BFL_Mag_50,3798909,observed
36,47,58,94,107,Wet_Tim,3798909,observed
84.4,91,91,132,136.79999999999998,Peak_Tim_10,3798909,observed
75,103,130,147.5,182,Peak_Tim_2,3798909,observed
88.6,91,123,132,146.59999999999997,Peak_Tim_5,3798909,observed
1,1,1,1,2.1999999999999993,Peak_Dur_10,3798909,observed
1,1,4,11,14,Peak_Dur_2,3798909,observed
1,1,1,2,2.3999999999999986,Peak_Dur_5,3798909,observed
13200,13200,13200,13200,13200,Peak_10,3798909,observed
4040,4040,4040,4040,4040,Peak_2,3798909,observed
10900,10900,10900,10900,10900,Peak_5,3798909,observed
1,1,1,1,1,Peak_Fre_10,3798909,observed
1,1,2,4,5,Peak_Fre_2,3798909,observed
1,1,1,1,1,Peak_Fre_5,3798909,observed
