p10,p25,p50,p75,p90,metric,comid,result_type
156,175,205,231,253,DS_Dur_WS,8269099,observed
189,219,233,249,267,DS_Tim,8269099,observed
0.26,0.74,1.71,2.73,3.7,DS_Mag_50,8269099,observed
5,9.049999999999999,14.98,23.37000000000002,30.04000000000002,DS_Mag_90,8269099,observed
2,3,4,6,6.800000000000004,FA_Dur,8269099,observed
3.4843326219225323,6.548734235333688,19.700845998395344,109.49340755878757,342.7480952249967,FA_Mag,8269099,observed
3.6,15,25,29.5,46.400000000000006,FA_Tim,8269099,observed
0.06802721088435373,0.07513227513227513,0.08166666666666667,0.09545454545454546,0.1134020618556701,SP_ROC,8269099,observed
20,28,36,53,98,SP_Dur,8269099,observed
356,522,1160,1920,2830,SP_Mag,8269099,observed
145,160,180,198,234,SP_Tim,8269099,observed
62,81,118,149,161,Wet_BFL_Dur,8269099,observed
8.109000000000002,14,39.36,56.86,97,Wet_BFL_Mag_10,8269099,observed
57,103,194,284.5,391.5,Wet_BFL_Mag_50,8269099,observed
38,45,64,87,98,Wet_Tim,8269099,observed
91.4,92,99,111,127.79999999999998,Peak_Tim_10,8269099,observed
71,103,117,136,150,Peak_Tim_2,8269099,observed
90.6,101.5,111,139,140.8,Peak_Tim_5,8269099,observed
1,1,1,1,1,Peak_Dur_10,8269099,observed
1,2,3,5,6,Peak_Dur_2,8269099,observed
1,1,1,2,3,Peak_Dur_5,8269099,observed
9100,9100,9100,9100,9100,Peak_10,8269099,observed
3280,3280,3280,3280,3280,Peak_2,8269099,observed
5850,5850,5850,5850,5850,Peak_5,8269099,observed
1,1,1,1,1,Peak_Fre_10,8269099,observed
1,1,2,4,5,Peak_Fre_2,8269099,observed
1,1,1,1,2,Peak_Fre_5,8269099,observed
