Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1987,379,182,54,60,3,206.18924520151288,4,0.02631578947368421,15,3170,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32180.00000000001,9420,14960.000000000002,NA,NA,NA
1988,135,436,55,110,NA,NA,NA,0.009174311926605505,169,111,267,72,54,111,195,NA,NA,NA,NA,NA,NA,32180.00000000001,9420,14960.000000000002,NA,NA,NA
1989,NA,309,NA,NA,4,111.00906145719982,0,0.024,143,6410,166,31,53,56,135,NA,159,NA,NA,3,NA,32180.00000000001,9420,14960.000000000002,NA,1,NA
1990,240,255,106,107,NA,NA,NA,0.018518518518518517,242,130,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32180.00000000001,9420,14960.000000000002,NA,NA,NA
1991,NA,328,NA,NA,NA,NA,NA,0.01818181818181818,170,5930,158,29,53,53,129,NA,NA,NA,NA,NA,NA,32180.00000000001,9420,14960.000000000002,NA,NA,NA
1992,183,329,60,109,NA,NA,NA,0.017543859649122806,300,109,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32180.00000000001,9420,14960.000000000002,NA,NA,NA
1993,NA,253,NA,NA,NA,NA,NA,0.24789915966386555,75,8980,178,32,54,1525,146,NA,168,NA,NA,1,NA,32180.00000000001,9420,14960.000000000002,NA,1,NA
1994,149,297,111,113,NA,NA,NA,0.01793758043758044,264,161,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32180.00000000001,9420,14960.000000000002,NA,NA,NA
1995,185,282,121,148,NA,NA,NA,0.07221606209409157,64,16600,218,138,52,2525,80,160,159,185,2,19,8,32180.00000000001,9420,14960.000000000002,1,5,2
1996,164,257,113,118,5,796.0054299529199,38,0.14482758620689656,22,7840,235,134,94.6,1585,101,NA,141,NA,NA,5,NA,32180.00000000001,9420,14960.000000000002,NA,3,NA
1997,264,186,155.5,224.2000000000001,NA,NA,NA,0.08366533864541832,88,42100,98,43,63,125,55,91,103.5,103.5,4,12,8,32180.00000000001,9420,14960.000000000002,1,2,2
1998,123,282,146,155.8,NA,NA,NA,0.09774436090225563,25,3720,257,173,77.19999999999999,261,84,NA,149.5,NA,NA,3,NA,32180.00000000001,9420,14960.000000000002,NA,2,NA
1999,192,264,130,198.9,NA,NA,NA,0.0765880217785844,119,2830,145,106,77.5,85,39,NA,131,131,NA,1,1,32180.00000000001,9420,14960.000000000002,NA,1,1
2000,NA,313,NA,NA,5,324.99996478915915,7,0.030928326343881055,160,6930,153,63,58,66,90,NA,136,NA,NA,1,NA,32180.00000000001,9420,14960.000000000002,NA,1,NA
2001,247,191,111,114,5,175.9552991007045,25,0.017543859649122806,12,879,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32180.00000000001,9420,14960.000000000002,NA,NA,NA
2002,101,317,215,225,6,422.936725548349,52,0.013052721088435373,125,1220,192,120,116,122,72,NA,NA,NA,NA,NA,NA,32180.00000000001,9420,14960.000000000002,NA,NA,NA
2003,165,311,210,275.2,4,644.9938386320537,5,0.017570487754682035,92,1380,219,167,228,287,52,NA,NA,NA,NA,NA,NA,32180.00000000001,9420,14960.000000000002,NA,NA,NA
2004,178,345,259,305.6,4,688.928072271471,25,0.017246506095747842,200,6080,145,35,256.4,272,110,NA,140,NA,NA,1,NA,32180.00000000001,9420,14960.000000000002,NA,1,NA
2005,150,280,249,280,3,705.9348078061673,23,0.06918450964842718,44,3490,236,79,230,303,157,NA,230,NA,NA,1,NA,32180.00000000001,9420,14960.000000000002,NA,1,NA
2006,148,260,281.5,304,4,646.9853354362174,15,0.05030383018504771,45,8620,215,151,283,1460,64,91,138,120.5,1,8,4,32180.00000000001,9420,14960.000000000002,1,4,2
2007,288,207,183,255,10,737.9348105941696,28,0.034482758620689655,70,2970,137,95,271.4,477,42,NA,NA,NA,NA,NA,NA,32180.00000000001,9420,14960.000000000002,NA,NA,NA
2008,254,237,193,257,NA,NA,NA,NA,NA,670,NA,NA,NA,NA,129,NA,NA,NA,NA,NA,NA,32180.00000000001,9420,14960.000000000002,NA,NA,NA
2009,167,250,286,324.4,NA,NA,NA,0.01838235294117647,93,8640,157,32,138.1,141.5,125,NA,NA,NA,NA,NA,NA,32180.00000000001,9420,14960.000000000002,NA,NA,NA
2010,197,310,370,527.6,NA,NA,NA,0.01644414399188778,95,525,215,164,342.6,395.5,51,NA,NA,NA,NA,NA,NA,32180.00000000001,9420,14960.000000000002,NA,NA,NA
2011,115,278,366,392.80000000000007,3,698.9500364693206,23,0.1002617660379676,55,6320,223,82,507.3,3680,141,NA,184,NA,NA,2,NA,32180.00000000001,9420,14960.000000000002,NA,2,NA
2012,121,283,284,293,4,662.9700003505499,22,0.03617269544924154,70,5130,213,186,446,493,27,NA,NA,NA,NA,NA,NA,32180.00000000001,9420,14960.000000000002,NA,NA,NA
