p10,p25,p50,p75,p90,metric,comid,result_type
71.5,107.75,142.5,171.75,225.7,DS_Dur_WS,344905,observed
280.2,305,329,354.5,364.29999999999995,DS_Tim,344905,observed
38.150000000000006,113.5,179.75,204.75,287.7,DS_Mag_50,344905,observed
92.37,155.37500000000006,246.55,431.9500000000001,498.8900000000001,DS_Mag_90,344905,observed
2,2,3,5,6.699999999999999,FA_Dur,344905,observed
86.37832832340744,218.7395183529618,399.02020488619064,536.2150095625854,642.2619095744774,FA_Mag,344905,observed
2,4.25,16.5,30.5,50.8,FA_Tim,344905,observed
0.023119828844050727,0.04483618251259468,0.06141135289439515,0.08318389754455535,0.09244274809160308,SP_ROC,344905,observed
41.1,65.5,103,126.75,145.8,SP_Dur,344905,observed
568.1,782.5,1555,2387.5,4466.000000000002,SP_Mag,344905,observed
193.8,214.5,226,240.25,257.5,SP_Tim,344905,observed
57.900000000000006,82,120,176.25,207.7,Wet_BFL_Dur,344905,observed
132.29000000000002,179.075,229.5,327.85,402.16,Wet_BFL_Mag_10,344905,observed
243.25,403.125,641.5,921,1094,Wet_BFL_Mag_50,344905,observed
31.300000000000008,58.75,103,130.75,153.2,Wet_Tim,344905,observed
95.6,101,121,143,152,Peak_Tim_10,344905,observed
79.65,137.5,169.5,211.875,227.1,Peak_Tim_2,344905,observed
91.7,100.25,126.25,164.375,216.8,Peak_Tim_5,344905,observed
1,1,1,1.25,1.7000000000000002,Peak_Dur_10,344905,observed
1,1.75,4,9.25,16.200000000000017,Peak_Dur_2,344905,observed
1,1,2.5,3,3.3,Peak_Dur_5,344905,observed
13040,13040,13040,13040,13040,Peak_10,344905,observed
2470,2470,2470,2470,2470,Peak_2,344905,observed
7412.000000000001,7412.000000000001,7412.000000000001,7412.000000000001,7412.000000000001,Peak_5,344905,observed
1,1,1,1,1,Peak_Fre_10,344905,observed
1,1,2.5,4,4.300000000000004,Peak_Fre_2,344905,observed
1,1,1,2,2.3,Peak_Fre_5,344905,observed
