comid,metric,p10,p25,p50,p75,p90,source,result_type
347511,Peak_Dur_2,1,4,13,29,47,inferred,predicted
347511,Peak_Dur_5,1,1,2,5,12,inferred,predicted
347511,Peak_Fre_2,1,1,2,3,5,inferred,predicted
347511,Peak_Fre_5,1,1,1,2,3,inferred,predicted
347511,Peak_10,761.7542652379151,1050.23304801735,1468.4338931136099,3925.8106139438105,4445.54940465885,model,predicted
347511,Peak_2,288.158146560184,412.96575717543703,638.679769190372,1025.21702162639,1206.34782267736,model,predicted
347511,Peak_5,613.462495079445,887.358847963092,1144.80434325159,1794.86631466608,2404.04331084648,model,predicted
347511,DS_Dur_WS,153,180.5625,200.15,220.825,236.375,model,predicted
347511,DS_Mag_50,10.8469843100246,17.2873625354724,26.2890760810019,32.1447792573717,47.1722881467791,model,predicted
347511,DS_Mag_90,24.4512121221157,35.9084320673036,52.4052704900543,82.5750747260488,116.005583196112,model,predicted
347511,DS_Tim,307.745,320.15625,333,344.635416666667,353.7525,model,predicted
347511,FA_Dur,2,2,3,5,7,obs,predicted
347511,FA_Mag,34.4004465665348,49.8037297951045,90.9353113301,212.898775247334,393.469568227603,model,predicted
347511,FA_Tim,7.33333333333333,22.8645833333333,37.6,47.0833333333333,59.5,model,predicted
347511,Peak_Dur_10,1,1,1,2,4,obs,predicted
347511,Peak_Fre_10,1,1,1,1,1,obs,predicted
347511,SP_Dur,46.875,55.975,67.2,81.64375,98.1541666666667,model,predicted
347511,SP_Mag,376.777748419438,520.95518554936,720.511747307263,958.205842222634,1204.82819527917,model,predicted
347511,SP_ROC,0.0426981687605065,0.05,0.0614035087719298,0.0764956229646436,0.0894094122687995,obs,predicted
347511,SP_Tim,244.49,252.48125,261.1625,272.34375,280.82,model,predicted
347511,Wet_BFL_Dur,63.1666666666667,76.375,89.5625,110,140.2975,model,predicted
347511,Wet_BFL_Mag_10,25.5038458150208,37.7179978536877,55.6000685955879,75.9183492391253,102.75723771765,model,predicted
347511,Wet_BFL_Mag_50,103.368793365894,149.727380240304,203.944026999841,292.887466197726,384.537766727464,model,predicted
347511,Wet_Tim,131.175,155.89375,169.304166666667,184.7125,197.303333333334,model,predicted
