Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,122,346,9.8,18,2,71.95955378281855,24,0.045454545454545456,131,224,215,136,11,95.5,79,104,121.5,104,1,7,1,2362,469,2098,1,2,1
1981,110,274,2.8,7.230000000000003,3,21.98718468299688,60,0.08012820512820512,32,123,242,140,20,61.5,102,NA,NA,NA,NA,NA,NA,2362,469,2098,NA,NA,NA
1982,132,333,21,70,NA,NA,NA,0.03571428571428571,120,680,213,195,22.60000000000001,196,18,NA,79,53,NA,54,1,2362,469,2098,NA,5,1
1983,29,355,18,22.2,6,37.00466819890077,22,0.05128205128205128,116,1070,239,140,71.5,272.5,99,NA,151,NA,NA,47,NA,2362,469,2098,NA,5,NA
1984,182,332,18,36.900000000000006,NA,NA,NA,0.04065040650406504,127,318,205,187,31.60000000000001,109,18,NA,109,NA,NA,3,NA,2362,469,2098,NA,2,NA
1985,209,272,8.4,21,3,59.97714925416004,43,0.07142857142857142,28,132,244,96,38.5,84.5,148,NA,NA,NA,NA,NA,NA,2362,469,2098,NA,NA,NA
1986,137,330,13,23,7,29.995885004991823,63,0.03597122302158273,183,727,147,32,35.1,106.5,115,139,146.5,148.5,2,18,3,2362,469,2098,1,2,2
1987,91,279,4.3,5.7,NA,NA,NA,0.06666666666666667,47,112,232,131,17,51,101,NA,NA,NA,NA,NA,NA,2362,469,2098,NA,NA,NA
1988,201,292,6.3,12,NA,NA,NA,0.08893280632411062,86,61,206,202,7.1,12,4,NA,NA,NA,NA,NA,NA,2362,469,2098,NA,NA,NA
1989,191,306,10,17,3,316.8885661530922,53,0.04225352112676056,139,499,167,40,9.450000000000001,74,127,NA,158,NA,NA,6,NA,2362,469,2098,NA,1,NA
1990,200,284,3.9,8.31,7,48.94743822657842,22,0.15,67,110,217,86,9.3,47.5,131,NA,NA,NA,NA,NA,NA,2362,469,2098,NA,NA,NA
1991,211,265,3.4,9.6,5,6.453094323546094,25,0.08571428571428572,39,133,226,108,10,29.5,118,NA,187,NA,NA,1,NA,2362,469,2098,NA,1,NA
1992,263,241,2.9,22,4,15.966220752173578,25,0.11336898395721925,40,74,201,91,9,26,110,NA,NA,NA,NA,NA,NA,2362,469,2098,NA,NA,NA
1993,168,323,8.1,13.300000000000011,3,5.089368847076266,20,0.06976744186046512,85,383,238,100,30.900000000000002,316.5,138,NA,190,NA,NA,22,NA,2362,469,2098,NA,2,NA
1994,218,273,6.6,12,3,21.003343340992878,15,0.17222222222222222,33,127,240,115,12.4,47,125,NA,NA,NA,NA,NA,NA,2362,469,2098,NA,NA,NA
