Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1986,NA,270,NA,NA,6,355.0001646788907,0,0.05599044166117337,92,12400,178,45,1070.2,9660,133,155.5,195.5,151.5,2,90,55,17460.000000000004,1610,5458.000000000004,2,2,2
1987,13,360,234,266.6,NA,NA,NA,0.047058823529411764,189,793,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17460.000000000004,1610,5458.000000000004,NA,NA,NA
1988,NA,367,NA,NA,NA,NA,NA,0.075,37,431,330,323,178,284,7,NA,NA,NA,NA,NA,NA,17460.000000000004,1610,5458.000000000004,NA,NA,NA
1989,NA,360,NA,NA,NA,NA,NA,0.058261606677099634,30,402,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17460.000000000004,1610,5458.000000000004,NA,NA,NA
1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,27,354,85.1,92.80000000000001,4,233.9757350833019,44,0.051094890510948905,253,1740,101,21,111,164,80,NA,96,NA,NA,2,NA,17460.000000000004,1610,5458.000000000004,NA,1,NA
2003,92,353,122.5,172.9,NA,NA,NA,0.047404063205417485,181,567,172,157,150,237,15,NA,NA,NA,NA,NA,NA,17460.000000000004,1610,5458.000000000004,NA,NA,NA
2004,86,366,189.5,296.5,2,190.00124962905852,52,0.05357142857142857,208,1120,158,79,194.2,250,79,NA,151,NA,NA,2,NA,17460.000000000004,1610,5458.000000000004,NA,1,NA
2005,206,333,244,934.5,5,310.99171105727186,45,0.05793450881612091,84,4150,249,163,435.4,1130,86,NA,140,NA,NA,70,NA,17460.000000000004,1610,5458.000000000004,NA,5,NA
2006,NA,292,NA,NA,NA,NA,NA,0.023696682464454975,89,12700,203,30,1383,12150,173,188,137,226,6,107,80,17460.000000000004,1610,5458.000000000004,1,2,2
2007,114,344,131.5,166,NA,NA,NA,0.05185185185185185,187,648,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17460.000000000004,1610,5458.000000000004,NA,NA,NA
2008,135,342,61,115,NA,NA,NA,0.05555555555555555,189,1270,153,61,149,362,92,NA,121,NA,NA,3,NA,17460.000000000004,1610,5458.000000000004,NA,3,NA
2009,110,363,146.5,213.1,6,124.00840021904904,37,0.05357142857142857,202,592,161,50,108.25,214,111,NA,NA,NA,NA,NA,NA,17460.000000000004,1610,5458.000000000004,NA,NA,NA
2010,158,293,224.5,303.3,7,253.00229020259883,16,0.0475,84,1400,209,102,261.1,785,107,NA,156,NA,NA,1,NA,17460.000000000004,1610,5458.000000000004,NA,1,NA
2011,NA,303,NA,NA,NA,NA,NA,0.03951701427003293,111,12100,192,107,579,1690,85,NA,172,229.5,NA,145,63,17460.000000000004,1610,5458.000000000004,NA,7,4
2012,58,347,110,140.3,6,684.88433049291325,49,0.06363636363636363,145,968,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17460.000000000004,1610,5458.000000000004,NA,NA,NA
2013,32,338,87.8,97.07,3,145.99399688448995,20,0.05027932960893855,144,273,194,155,164.4,241,39,NA,NA,NA,NA,NA,NA,17460.000000000004,1610,5458.000000000004,NA,NA,NA
2014,150,251,31.8,39.01,NA,NA,NA,0.06957702289533557,57,163,194,190,85.33,111.5,4,NA,NA,NA,NA,NA,NA,17460.000000000004,1610,5458.000000000004,NA,NA,NA
2015,177,267,27.4,57.34,5,56.2887609262106,35,0.05799631801172632,99,134,168,133,66.14,88.3,35,NA,NA,NA,NA,NA,NA,17460.000000000004,1610,5458.000000000004,NA,NA,NA
2016,186,275,67.4,141.5,4,39.441901948107464,11,0.05,104,1930,171,93,100.2,175,78,NA,167,NA,NA,2,NA,17460.000000000004,1610,5458.000000000004,NA,1,NA
