p10,p25,p50,p75,p90,metric,comid,result_type
129,148.5,183.5,227.25,351.5,DS_Dur_WS,15014869,observed
160,189,245,361,377,DS_Tim,15014869,observed
5.45,5.7749999999999995,8.5,11.125,12,DS_Mag_50,15014869,observed
6.1,6.425,10,13,26.9,DS_Mag_90,15014869,observed
2.2,2.5,3,3.5,3.8,FA_Dur,15014869,observed
25.574742318686493,38.46298027668225,59.94337687334185,84.95616770709688,99.96384220734988,FA_Mag,15014869,observed
48.6,49.5,51,52,52.6,FA_Tim,15014869,observed
0.017376775271512192,0.03278688524590152,0.06811169392162914,0.23665071770334928,0.47498366013071913,SP_ROC,15014869,observed
12.8,22,63,120.5,170.10000000000002,SP_Dur,15014869,observed
11,12,189,372,503,SP_Mag,15014869,observed
66,147,178,215,257,SP_Tim,15014869,observed
29.5,38,68,94,174.5,Wet_BFL_Dur,15014869,observed
5.165,5.2875,5.54,7.925000000000001,18.2,Wet_BFL_Mag_10,15014869,observed
5.699999999999999,6.2749999999999995,10,13,98.5,Wet_BFL_Mag_50,15014869,observed
21.200000000000003,45,72,129,142.8,Wet_Tim,15014869,observed
94.2,97.5,103,121,131.79999999999998,Peak_Tim_10,15014869,observed
62,123.5,145.5,174.75,182,Peak_Tim_2,15014869,observed
87.4,91,122,137,143.9,Peak_Tim_5,15014869,observed
1,1,1,1,1,Peak_Dur_10,15014869,observed
1,2.5,5,30.5,58,Peak_Dur_2,15014869,observed
1.7999999999999998,3,4,4,4,Peak_Dur_5,15014869,observed
1830,1830,1830,1830,1830,Peak_10,15014869,observed
236,236,236,236,236,Peak_2,15014869,observed
798,798,798,798,798,Peak_5,15014869,observed
1,1,1,1,1,Peak_Fre_10,15014869,observed
1,1.5,3,5.5,8,Peak_Fre_2,15014869,observed
1,1,2,2,2.5999999999999996,Peak_Fre_5,15014869,observed
