Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,187,351,0,883.2,NA,NA,NA,0.14722909450766947,61,2920,290,199,0,2560,91,NA,183,NA,NA,49,NA,6602.000000000002,3900,5736.000000000001,NA,8,NA
1981,168,309,0,349.6,NA,NA,NA,0.44339622641509435,18,2190,291,119,457.4000000000001,2080,172,NA,205,NA,NA,1,NA,6602.000000000002,3900,5736.000000000001,NA,1,NA
1982,130,396,993,1452.000000000001,4,442.24333428036374,8,0.11805555555555555,66,3000,330,219,10.40000000000001,1380,111,NA,NA,NA,NA,NA,NA,6602.000000000002,3900,5736.000000000001,NA,NA,NA
1983,34,398,1725,2134,1,2730.001640518971,3,0.055819230749258736,108,5660,290,160,488.6,4795,130,NA,218,236,NA,148,6,6602.000000000002,3900,5736.000000000001,NA,5,5
1984,56,374,257.5,1080,NA,NA,NA,0.05037663539051143,267,5940,107,73,909.6,4740,34,NA,87.5,103,NA,53,1,6602.000000000002,3900,5736.000000000001,NA,4,1
1985,128,395,268.5,826.2,2,1400.0021587852589,0,0.054282267792521106,95,3000,300,244,487.20000000000005,1250,56,NA,NA,NA,NA,NA,NA,6602.000000000002,3900,5736.000000000001,NA,NA,NA
1986,NA,371,NA,NA,3,1039.9849494529328,3,0.02791849913711518,38,2810,333,205,2104,2680,128,169.5,159,171,2,19,6,6602.000000000002,3900,5736.000000000001,2,3,2
1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,NA,376,NA,NA,2,968.8701019529879,49,0.22141891239254324,37,2250,339,225,0,1520,114,NA,NA,NA,NA,NA,NA,6602.000000000002,3900,5736.000000000001,NA,NA,NA
1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,176,436,88,880.5,2,1269.896002854746,8,0.10552763819095477,137,2310,299,162,544.2,1760,137,NA,NA,NA,NA,NA,NA,6602.000000000002,3900,5736.000000000001,NA,NA,NA
