p10,p25,p50,p75,p90,metric,comid,result_type
116,165.25,204,226,232.2,DS_Dur_WS,8944439,observed
287.8,293.75,307.5,317.75,330.20000000000005,DS_Tim,8944439,observed
5.436000000000001,8.36,14.25,19.375,34.11,DS_Mag_50,8944439,observed
14.8,21.900000000000002,35.75,50,69.95000000000003,DS_Mag_90,8944439,observed
2,2.75,4,5,6,FA_Dur,8944439,observed
11.595025063889718,24.43170305841591,53.20485717163465,90.05064982938192,292.6351972779366,FA_Mag,8944439,observed
11.4,23,29,41,56.400000000000006,FA_Tim,8944439,observed
0.05310956741257734,0.05799947983888183,0.0625,0.07018602853838055,0.07475824175824178,SP_ROC,8944439,observed
46.800000000000004,56.75,64.5,71,79.19999999999999,SP_Dur,8944439,observed
184.1,259,448.5,687.25,797.8000000000003,SP_Mag,8944439,observed
224.8,232.75,243.5,254.5,265.1,SP_Tim,8944439,observed
67.5,80.75,103,132.75,203.1,Wet_BFL_Dur,8944439,observed
36.02,39.224999999999994,54.305,81.5,115.09000000000002,Wet_BFL_Mag_10,8944439,observed
71,99.25,137,199.5,285.70000000000005,Wet_BFL_Mag_50,8944439,observed
42.7,103.5,140.5,158.25,175,Wet_Tim,8944439,observed
91.3,91.75,111.5,132.75,135.9,Peak_Tim_10,8944439,observed
156.05,186,220.5,234.5,243.3,Peak_Tim_2,8944439,observed
91.7,104.75,131.75,177.5,200,Peak_Tim_5,8944439,observed
1,1,1,1.5,2.4000000000000004,Peak_Dur_10,8944439,observed
3.700000000000001,7.5,14.5,24.25,44.400000000000006,Peak_Dur_2,8944439,observed
1,1,1.5,4,4,Peak_Dur_5,8944439,observed
1884,1884,1884,1884,1884,Peak_10,8944439,observed
561,561,561,561,561,Peak_2,8944439,observed
1196.0000000000002,1196.0000000000002,1196.0000000000002,1196.0000000000002,1196.0000000000002,Peak_5,8944439,observed
1,1,1,1,1,Peak_Fre_10,8944439,observed
1,1,2,6,6.200000000000003,Peak_Fre_2,8944439,observed
1,1,1,2,2,Peak_Fre_5,8944439,observed
