Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,280,197,0,1.8,NA,NA,NA,0.07042253521126761,36,100,161,34,0.16,39,127,NA,138,138,NA,5,1,518,121,443,NA,1,1
1981,NA,215,NA,NA,1,1.1272337617678132,64,0.1666666666666666,56,57,159,48,0,0.305,111,NA,NA,NA,NA,NA,NA,518,121,443,NA,NA,NA
1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,NA,277,NA,NA,3,19.003938098106307,40,0.05334281650071126,99,44,178,102,0,25,76,151,118,151,1,12,1,518,121,443,1,7,1
1984,NA,272,NA,NA,4,73.99706573262452,0,0.10344827586206894,182,20,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,518,121,443,NA,NA,NA
1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,NA,222,NA,NA,4,7.6711729213302915,41,0.09090909090909098,52,81,170,54,0.11299999999999999,7.6,116,NA,136,NA,NA,1,NA,518,121,443,NA,1,NA
1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,242,209,0,0.6090000000000001,NA,NA,NA,0.08333333333333336,70,269,139,17,0,0.39,122,NA,133,NA,NA,3,NA,518,121,443,NA,1,NA
1993,243,227,0.43,2.780000000000001,10,3.8897288569296338,29,0.0363636363636364,47,100,180,95,4.98,20,85,NA,130,NA,NA,11,NA,518,121,443,NA,5,NA
1994,266,189,0,0,2,1.3082680586328441,60,0.15,10,7.4,179,75,0.234,0.47,104,NA,NA,NA,NA,NA,NA,518,121,443,NA,NA,NA
1995,290,193,0.315,6.9,NA,NA,NA,0.054093567251461985,16,305,177,88,6.5600000000000005,18,89,115,144,115,4,11,6,518,121,443,3,4,3
1996,236,194,0,0.4,3,4.590223636031336,73,0.09753787878787876,25,37,169,52,0.28,7.449999999999999,117,NA,142,142,NA,2,1,518,121,443,NA,1,1
1997,310,171,0,0.6430000000000007,10,13.977519625649293,29,0.08510638297872347,50,351,121,57,1.6400000000000001,3.2,64,NA,117,NA,NA,2,NA,518,121,443,NA,1,NA
