comid,metric,p10,p25,p50,p75,p90,source,result_type
17569367,Peak_Dur_2,1,1,4,10,29,inferred,predicted
17569367,Peak_Dur_5,1,1,2,3,6,inferred,predicted
17569367,Peak_Fre_2,1,1,2,3,5,inferred,predicted
17569367,Peak_Fre_5,1,1,1,2,3,inferred,predicted
17569367,Peak_10,435.46629269966695,2526.26442899726,4072.45962978735,8441.3159720156,13080.615563515401,model,predicted
17569367,Peak_2,50.3325789518482,222.444640267068,513.861419484703,1077.37898700026,1954.76259542235,model,predicted
17569367,Peak_5,203.5821,1112.275,1952.12,3917.966,7178.916,model,predicted
17569367,DS_Dur_WS,90.45,121.2,167,207.975,245.02,model,predicted
17569367,DS_Mag_50,0.109607043267734,0.931546353134389,3.41762150126887,7.63306614187831,17.7495983803679,model,predicted
17569367,DS_Mag_90,1.06079482453242,3.3773742111173,7.35698648275884,16.163666407378,27.7809263976396,model,predicted
17569367,DS_Tim,255.225,280,301.483333333334,318.85,340.029166666666,model,predicted
17569367,FA_Dur,2,3,4,6,8,obs,predicted
17569367,FA_Mag,7.67918460003501,15.1247564810248,38.564086278071,88.1136334470641,193.686994387959,model,predicted
17569367,FA_Tim,9,20.975,41,50,61.8333333333333,model,predicted
17569367,Peak_Dur_10,1,1,1,2,4,obs,predicted
17569367,Peak_Fre_10,1,1,1,1,2,obs,predicted
17569367,SP_Dur,40.6208333333334,59,84.1125,121.85,149.375,model,predicted
17569367,SP_Mag,22.4577470491652,63.5916586602759,140.180928274008,306.616347956307,585.928054941291,model,predicted
17569367,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted
17569367,SP_Tim,138,158.3125,186.85,221.85,245.1525,model,predicted
17569367,Wet_BFL_Dur,38.63,64.425,99.05,139.75,187.096666666667,model,predicted
17569367,Wet_BFL_Mag_10,1.37983192546287,3.79460386526307,10.0148090336341,20.2403826176144,35.767214699803,model,predicted
17569367,Wet_BFL_Mag_50,5.87616720603164,11.0855869454521,24.4180374508503,42.0461132159788,71.5793593454863,model,predicted
17569367,Wet_Tim,31.69,58.09375,85.8375,103.795833333333,124,model,predicted
