Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,NA,188,NA,NA,2,203.99307417865947,14,0.1031055900621118,36,4060,152,64,114,552.5,88,106,123,105,1,15,5,16220.000000000004,4170,11600.000000000004,1,2,1
1981,95,310,101,108,2,217.92840215949505,63,0.01869812145041503,75,149,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16220.000000000004,4170,11600.000000000004,NA,NA,NA
1982,236,243,125,347.5,NA,NA,NA,0.09016393442622951,43,9790,200,161,135,1510,39,NA,80,139,NA,32,3,16220.000000000004,4170,11600.000000000004,NA,5,1
1983,158,269,134,167,4,324.9737924094054,27,0.07227636616776889,100,10700,169,56,644,4030,113,NA,151.5,NA,NA,37,NA,16220.000000000004,4170,11600.000000000004,NA,6,NA
1984,64,329,121,127.7,2,264.9668181223889,40,0.04181365806295008,233,4170,96,35,732,2300,61,NA,92,NA,NA,1,NA,16220.000000000004,4170,11600.000000000004,NA,1,NA
1985,153,331,103,133.20000000000005,NA,NA,NA,0.022222222222222223,139,394,192,165,60,75,27,NA,NA,NA,NA,NA,NA,16220.000000000004,4170,11600.000000000004,NA,NA,NA
1986,NA,239,NA,NA,NA,NA,NA,0.09710967476703819,89,19100,150,32,190,993,118,140,148,149.5,8,28,13,16220.000000000004,4170,11600.000000000004,1,2,2
1987,63,350,150,162.8,4,2769.982135153791,0,0.029197080291970802,180,2620,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16220.000000000004,4170,11600.000000000004,NA,NA,NA
1988,208,303,151,160.3,NA,NA,NA,0.024465060601526263,192,276,111,64,151.3,192.5,47,NA,NA,NA,NA,NA,NA,16220.000000000004,4170,11600.000000000004,NA,NA,NA
1989,167,202,141,200.00000000000003,4,401.98020425206516,52,0.07083333333333333,35,7510,167,22,189.20000000000002,2395,145,NA,159,NA,NA,6,NA,16220.000000000004,4170,11600.000000000004,NA,1,NA
1990,216,282,139,156.5,NA,NA,NA,0.03260869565217391,36,264,246,243,132,140,3,NA,NA,NA,NA,NA,NA,16220.000000000004,4170,11600.000000000004,NA,NA,NA
1991,247,248,135,145,NA,NA,NA,0.03485378412513358,88,677,160,28,140,150,132,NA,NA,NA,NA,NA,NA,16220.000000000004,4170,11600.000000000004,NA,NA,NA
1992,235,284,142,301.6,NA,NA,NA,NA,NA,1890,NA,NA,NA,NA,129,NA,NA,NA,NA,NA,NA,16220.000000000004,4170,11600.000000000004,NA,NA,NA
1993,183,237,140,222.8,3,225.98247004960075,29,0.08114035087719298,62,8650,175,22,245.7,5690,153,NA,161,167,NA,19,4,16220.000000000004,4170,11600.000000000004,NA,1,1
1994,263,198,145,155,NA,NA,NA,0.02040816326530612,40,191,158,104,134,142,54,NA,NA,NA,NA,NA,NA,16220.000000000004,4170,11600.000000000004,NA,NA,NA
1995,239,248,151,220.40000000000003,NA,NA,NA,0.0863157894736842,28,13900,220,125,246.39999999999998,2400,95,214,185,186.5,2,46,11,16220.000000000004,4170,11600.000000000004,1,4,2
1996,192,254,154.5,235.8,5,516.005678114825,72,0.11560693641618497,105,11300,149,28,192.39999999999998,4555,121,NA,152.5,144,NA,19,1,16220.000000000004,4170,11600.000000000004,NA,4,1
1997,207,249,146,168,5,340.98992454323576,48,0.03885339130052917,150,30200,99,19,215.4,2130,80,92,107.5,91,6,14,7,16220.000000000004,4170,11600.000000000004,1,2,1
1998,126,283,153,188.5,5,316.98680739033273,49,0.11004145683203027,21,5460,262,172,748.8,2565,90,NA,230,NA,NA,37,NA,16220.000000000004,4170,11600.000000000004,NA,6,NA
1999,252,237,158.5,216,8,519.9626995668995,14,0.14193548387096774,78,7130,159,116,171.5,793,43,NA,106,NA,NA,16,NA,16220.000000000004,4170,11600.000000000004,NA,4,NA
2000,NA,241,NA,NA,NA,NA,NA,0.03134796238244514,77,2370,164,41,242,1220,123,NA,NA,NA,NA,NA,NA,16220.000000000004,4170,11600.000000000004,NA,NA,NA
2001,148,263,160.5,177.3,2,547.8933964274261,25,0.036458333333333336,101,220,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16220.000000000004,4170,11600.000000000004,NA,NA,NA
2002,302,252,170,350.2000000000003,NA,NA,NA,NA,NA,1860,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,16220.000000000004,4170,11600.000000000004,NA,NA,NA
2003,248,247,163,210.3,3,312.9243756932089,74,0.049976359338061466,22,4580,225,37,261,375,188,NA,221,NA,NA,3,NA,16220.000000000004,4170,11600.000000000004,NA,1,NA
2004,336,241,174.5,281,2,443.97705176762094,66,0.03170028818443804,93,5420,148,19,195.2,524,129,NA,140,NA,NA,5,NA,16220.000000000004,4170,11600.000000000004,NA,1,NA
2005,161,263,161,194,4,431.0000107591507,69,0.12878787878787878,29,6930,234,23,269.2,3630,211,NA,225,NA,NA,11,NA,16220.000000000004,4170,11600.000000000004,NA,2,NA
2006,181,249,187,228,2,358.0012880883385,37,0.050793650793650794,45,7490,204,146,344,2940,58,NA,152,91,NA,48,4,16220.000000000004,4170,11600.000000000004,NA,7,1
2007,308,197,184,232.3,NA,NA,NA,0.034934497816593885,32,986,165,101,187,217,64,NA,NA,NA,NA,NA,NA,16220.000000000004,4170,11600.000000000004,NA,NA,NA
2008,293,206,193,249.60000000000002,5,302.8320065542294,18,0.029734474434935265,34,1330,172,33,239.60000000000002,360,139,NA,NA,NA,NA,NA,NA,16220.000000000004,4170,11600.000000000004,NA,NA,NA
2009,163,273,190,214,NA,NA,NA,0.02330105872771695,113,2200,160,27,222.2,753,133,NA,NA,NA,NA,NA,NA,16220.000000000004,4170,11600.000000000004,NA,NA,NA
2010,214,290,227,545.1,NA,NA,NA,0.02258064516129032,91,386,199,129,221.8,309,70,NA,NA,NA,NA,NA,NA,16220.000000000004,4170,11600.000000000004,NA,NA,NA
2011,202,313,520,608.9,2,398.98574814423,6,0.022222222222222223,102,5660,211,73,636,1150,138,NA,185,NA,NA,11,NA,16220.000000000004,4170,11600.000000000004,NA,2,NA
2012,121,289,446,479,2,1129.8135121328335,10,0.02631578947368421,103,1940,186,37,597,975,149,NA,NA,NA,NA,NA,NA,16220.000000000004,4170,11600.000000000004,NA,NA,NA
2013,67,357,410,451.4,NA,NA,NA,0.031830110858367976,272,3830,85,41,498,2790,44,NA,62,NA,NA,6,NA,16220.000000000004,4170,11600.000000000004,NA,1,NA
2014,55,367,396,419,NA,NA,NA,0.022774327122153208,209,637,158,100,454.9,474.5,58,NA,NA,NA,NA,NA,NA,16220.000000000004,4170,11600.000000000004,NA,NA,NA
2015,130,337,423,1201,NA,NA,NA,0.012403993855606758,195,1140,142,87,465.79999999999995,521,55,NA,NA,NA,NA,NA,NA,16220.000000000004,4170,11600.000000000004,NA,NA,NA
2016,NA,355,NA,NA,2,1790.0434569083518,36,0.004759711926079145,184,9220,171,70,984.1000000000001,1960,101,NA,122,NA,NA,17,NA,16220.000000000004,4170,11600.000000000004,NA,3,NA
2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,144,354,477.5,597.0000000000003,NA,NA,NA,0.024823020645123074,157,2140,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16220.000000000004,4170,11600.000000000004,NA,NA,NA
2019,274,224,500,721.4000000000001,4,1369.7655966020213,10,0.04607541362062331,28,9330,196,64,829.1000000000001,2985,132,NA,169,NA,NA,21,NA,16220.000000000004,4170,11600.000000000004,NA,2,NA
