Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,200,274,0.725,1.8099999999999996,NA,NA,NA,0.06066176470588235,113,330,161,32,3.02,165,129,NA,148,NA,NA,9,NA,3870,315,2360,NA,2,NA
1981,309,215,0.31,2.0199999999999987,5,3.080945412992846,65,0.05741758241758242,39,70,176,68,2.2,6.2,108,NA,NA,NA,NA,NA,NA,3870,315,2360,NA,NA,NA
1982,251,222,2.2,7,NA,NA,NA,0.09090909090909091,25,512,197,39,3.6400000000000006,33,158,NA,187,NA,NA,4,NA,3870,315,2360,NA,2,NA
1983,NA,210,NA,NA,2,18.95257424105423,40,0.05263157894736842,32,1910,178,71,22,226,107,151,140.5,151,2,29,3,3870,315,2360,1,8,1
1984,274,124,0.695,7.300000000000001,4,59.990426261720685,1,0.07142857142857154,34,315,90,NA,NA,NA,NA,NA,86,NA,NA,1,NA,3870,315,2360,NA,1,NA
1985,270,213,0.38,0.53,NA,NA,NA,0.06666666666666672,10,1.7,203,171,0.83,4.1,32,NA,NA,NA,NA,NA,NA,3870,315,2360,NA,NA,NA
1986,419,184,0.15,2.2,3,9.297386483323429,59,0.16666666666666666,14,377,170,53,0.932,9.2,117,NA,151.5,NA,NA,3,NA,3870,315,2360,NA,2,NA
1987,115,272,0,0,NA,NA,NA,0.5,18,155,254,17,0,0,237,NA,NA,NA,NA,NA,NA,3870,315,2360,NA,NA,NA
1988,216,218,0,0.14500000000000002,NA,NA,NA,0.1250000000000001,11,15,207,186,0.055,1,21,NA,NA,NA,NA,NA,NA,3870,315,2360,NA,NA,NA
1989,540,171,0.01,0.05,NA,NA,NA,0.25344952795933195,15,5.3,156,88,0.03700000000000001,0.7050000000000001,68,NA,NA,NA,NA,NA,NA,3870,315,2360,NA,NA,NA
