Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,214,263,0.54,1,NA,NA,NA,0.18090909090909096,102,232,161,33,1.52,12,128,NA,147.5,NA,NA,7,NA,1280,126.5,485,NA,2,NA
1981,168,352,0.58,1.9,NA,NA,NA,0.1194620253164558,176,43,176,65,1.04,2.2,111,NA,155,NA,NA,1,NA,1280,126.5,485,NA,1,NA
1982,233,240,0.41,3.2400000000000033,4,2.0755670120335514,15,0.08571428571428563,44,70,196,42,1.3,2.5,154,NA,NA,NA,NA,NA,NA,1280,126.5,485,NA,NA,NA
1983,176,219,1.6,2.9,2,37.998808716907085,60,0.14835164835164835,42,250,177,70,15.9,56.5,107,151,135,135.5,2,20,6,1280,126.5,485,1,7,4
1984,50,350,0.825,0.98,NA,NA,NA,0.0625,211,2.3,139,110,1.3,2,29,NA,NA,NA,NA,NA,NA,1280,126.5,485,NA,NA,NA
1985,210,281,0.725,1.0099999999999993,NA,NA,NA,0.06666666666666672,146,14,135,101,0.74,1.2,34,NA,NA,NA,NA,NA,NA,1280,126.5,485,NA,NA,NA
1986,75,317,0.31,0.6540000000000017,3,9.962678333327501,60,0.10040312421264805,147,124,170,45,0.944,1.3,125,NA,NA,NA,NA,NA,NA,1280,126.5,485,NA,NA,NA
1987,137,284,0.31,0.45400000000000007,NA,NA,NA,0.16363636363636366,124,29,160,134,0.43999999999999995,1.1,26,NA,NA,NA,NA,NA,NA,1280,126.5,485,NA,NA,NA
1988,106,327,0.26,0.365,NA,NA,NA,0.1732142857142857,120,5.8,207,152,0.43,0.94,55,NA,NA,NA,NA,NA,NA,1280,126.5,485,NA,NA,NA
1989,182,277,0.2,0.29900000000000004,NA,NA,NA,0.17151767151767155,24,2.7,253,186,0.32,0.77,67,NA,NA,NA,NA,NA,NA,1280,126.5,485,NA,NA,NA
